city,state_abbr,elec_score,gas_score,num_establishments,elec_1kdollars,elec_mwh,gas_1kdollars,gas_mcf,elec_lb_ghg,gas_lb_ghg
Edgewater,NJ,147984.8039,249202.5536,249,7182,59540,2038,281652,114740970,33810281
Edgewater Park,NJ,43713.46907,58530.36204,128,2121,17584,500,69054,33886387,8289425
Edgewater Park,PA,21856.73454,29265.18102,128,2121,17584,500,69054,33886387,8289425
Edgewood,IA,3148.484135,6652.708467,36,160,1756,53,8251,1900781,990413
Edgewood,IL,1049.35376,1099.523651,6,71,796,0,0,813113,0
Edgewood,IN,1486.514978,3872.065424,31,168,1667,28,3901,2842469,468294
Edgewood,KY,29438.59392,57849.93649,119,1400,18048,250,34393,30769079,4128591
Edgewood,NM,30315.48631,48128.87157,51,704,7237,137,25365,9295045,3044869
Edgewood,PA,7303.370197,13381.31352,77,935,9958,186,24911,16976839,2990426
Edgewood,TX,4696.910773,5946.965751,46,533,6348,44,6624,8499724,795157
Edgewood,WA,120502.5412,225040.489,116,1654,16758,417,49708,20669918,5967132
Edgeworth,PA,4168.664966,8956.79702,41,230,2452,79,10401,4180359,1248587
Edgmont,PA,29756.69555,55472.121,81,483,4757,145,17498,9168309,2100466
Edina,MN,690238.8176,1327198.725,830,19924,200785,5699,947277,217322671,113713694
Edinburg,IL,26.37442591,57.36197099,18,170,1912,19,3118,1953259,374322
Edinburg,ND,100.5791153,183.8874027,15,205,2611,13,2493,2826055,299257
Edinburg,NY,11021.36805,21162.26085,20,106,1004,0,0,1808121,0
Edinburg,TX,572467.6448,1266436.923,823,21926,261326,2998,447935,349915889,53771295
Edinburg,VA,2172.101712,3458.464591,39,539,6799,53,7460,11591024,895467
Edinburgh,IN,6735.308464,9781.487292,78,525,5469,110,15320,9324881,1839017
Edison,GA,3880.940421,5626.927133,27,497,5070,16,1368,8045813,164249
Edison,NJ,4923608.749,7995784.042,1868,64404,534997,13339,1776318,1031012393,213233990
Edison,OH,1857.918961,1958.996867,9,64,631,7,1339,1075602,160754
Edmeston,NY,14749.45698,25679.26297,39,415,3895,0,1,7012403,115
Edmond,OK,1233281.31,2581026.719,1312,26551,349095,4386,637172,740731905,76487854
Edmonds,WA,487981.1534,1007735.403,742,12500,145818,1937,230788,179854913,27704363
Edmondson,AR,417.9739474,541.2128123,2,27,332,10,1647,529395,197676
Edmonston,MD,22362.9028,28159.32504,28,596,5053,189,21824,9737521,2619830
Edmonton,KY,3384.081464,5541.136411,71,1258,14237,102,14355,23864962,1723205
Edmore,MI,4052.479409,6913.371817,71,598,5026,120,18327,6559790,2200055
Edmore,ND,1732.25283,3214.899966,5,137,1724,9,1667,1865801,200103
Edna,TX,18297.98799,43971.99311,102,1101,13120,145,22213,17567747,2666564
Edon,OH,530.6485117,551.2639494,35,109,1009,0,0,1719678,0
Edwards,MS,479.2612743,614.4489274,18,110,1420,0,2,2266286,226
Edwards,NY,7700.7776,14493.84034,18,84,798,0,0,1435988,0
Edwardsburg,MI,2220.044408,3555.132251,23,172,1753,40,6198,2288133,744037
Edwardsport,IN,225.7580311,163.4844745,2,20,220,2,346,374773,41570
Edwardsville,IL,204657.7041,344629.6928,423,12086,135956,0,0,138893611,0
Edwardsville,KS,37297.57772,53370.24661,23,1433,14163,228,31580,25505590,3790894
Edwardsville,PA,16670.80927,34623.5279,69,890,10629,252,36816,20484480,4419518
Effingham,IL,145157.0716,279358.4758,398,8556,96079,0,0,98155326,0
Effingham,KS,26.37442591,57.36197099,6,48,487,7,939,876607,112753
Effingham,ME,2296.352771,4727.079793,20,223,1531,0,0,1661627,0
Effingham,NH,11481.76385,23635.39896,20,223,1531,0,0,1661627,0
Egeland,ND,305.0510091,478.0089484,2,33,408,1,254,441930,30497
Egg Harbor,NJ,754217.4926,1346427.859,581,13127,91692,2518,258556,176702166,31037713
Egg Harbor,WI,3007.992631,4793.184965,38,329,3535,23,3864,4614759,463896
Egg Harbor City,NJ,8607.259253,14112.64425,140,1782,12449,708,69698,23990993,8366772
Egremont,MA,11528.11319,21518.83557,51,407,2748,52,5794,2981786,695468
Egremont,NY,3842.704397,7172.945191,51,407,2748,52,5794,2981786,695468
Eitzen,IA,1204.022524,1676.560782,7,69,624,0,0,675009,52
Eitzen,MN,2408.045047,3353.121565,7,69,624,0,0,675009,52
Ekalaka,MT,9953.415597,31958.90757,16,144,1884,24,3637,2039433,436609
Ekron,KY,161.5576581,307.4109677,4,57,614,0,1,1029986,111
El Cajon,CA,764267.6683,1316150.031,1299,26435,140713,3087,399332,188415915,47936925
El Campo,TX,36420.88556,72809.72869,207,3167,37751,354,54692,50548118,6565373
El Centro,CA,183294.8933,328543.738,483,19644,164011,967,113216,210642588,13590700
El Cerrito,CA,169972.971,319082.5483,378,6581,35483,1008,121814,47511869,14622838
El Dorado,AR,49660.72022,81629.94281,435,9303,113657,2653,417444,181356882,50111158
El Dorado,KS,38469.6409,83377.34987,246,3663,36844,566,78572,66349606,9431943
El Lago,TX,3133.759064,5295.48349,36,362,4309,45,6892,5769367,827306
El Mirage,AZ,80406.52597,117686.4191,122,5963,52994,405,45420,68061102,5452355
El Monte,CA,1028840.766,1438477.923,1098,19381,150638,2505,293266,201705917,35204466
El Paso,IL,8898.392852,14340.65692,80,553,6290,495,76547,6426296,9188904
El Paso,NM,5049985.222,9029876.999,7976,169574,2021119,23702,3541208,2595763540,425096096
El Paso,TX,3787488.916,6772407.749,7976,169574,2021119,23702,3541208,2595763540,425096096
El Paso de Robles (Paso Robles),CA,134836.2978,214653.7302,413,9833,53016,792,92692,70989549,11126990
El Reno,OK,197788.0388,400696.0357,277,4034,53036,1016,147510,112535718,17707544
El Segundo,CA,632358.5542,968938.3763,358,5673,43732,776,90859,58558010,10906920
Elaine,AR,252.132457,220.8464455,3,28,339,7,1098,540503,131815
Eland,WI,108.0744194,185.0053157,3,28,278,10,1652,362754,198345
Elba,MN,435.5129041,844.4701553,166.5,2601,26619.5,780.75,110949.25,28812110.75,13318631.25
Elba,NY,4721.749868,6891.815326,31,203,1934,72,13386,3482663,1606883
Elberfeld,IN,889.1044695,1016.094466,9,86,922,14,2183,1571305,262015
Elberon,IA,225.7580311,163.4844745,5,21,228,7,1146,246949,137542
Elberta,MI,2223.05605,4117.037138,10,84,710,0,0,926270,0
Elbing,KS,1242.815645,1711.026814,8,113,1131,13,1864,2036379,223813
Elbow Lake,MN,14630.77152,39904.22607,46,1169,13811,0,0,14948789,44
Elbridge,NY,35770.53721,50141.90786,139,1037,9767,312,58802,17585458,7058778
Elburn,IL,22823.95702,35335.1003,72,431,4930,248,41065,8404290,4929580
Elcho,WI,525.3207546,1438.367848,13,137,1466,19,3127,1914037,375331
Elderon,WI,612.24163,1081.886615,6,28,281,9,1418,366890,170211
Eldon,IA,878.7970666,1327.289877,25,93,1018,36,5988,1039890,718757
Eldora,IA,7756.868541,13425.23363,96,494,5412,152,23846,5857548,2862487
Eldorado,IL,16789.39036,44916.48309,95,1460,16418,257,28978,16773297,3478594
Eldorado,OH,652.6742928,694.7437543,11,72,803,12,2105,1369367,252679
Eldorado,OK,933.5661435,1087.353577,6,51,673,12,1692,1428903,203123
Eldorado,TX,3597.167953,5158.567792,27,430,5124,31,4593,6860370,551314
Eldred,IL,454.0935721,625.1353778,20,162,1822,0,0,1860869,3
Eldred,NY,270.5034596,557.7628273,27,169,1691,59,8162,3258347,979744
Eldred,PA,541.0069191,1115.525655,79,520,5670,119,16247,10926351,1950331
Eldridge,IA,23483.18361,36743.75672,87,1577,17263,305,51849,18684692,6224136
Electra,TX,26210.41282,73269.45578,63,659,7852,60,8932,10513437,1072244
Electric City,WA,3018.807587,4624.513536,12,186,4140,0,0,5105839,1
Elephant Butte,NM,145.7049949,319.7020082,23,678,6970,14,2691,8951483,322984
Eleva,WI,699.3664207,1254.813385,25,206,2033,34,5082,2200919,610002
Elgin,IA,1099.393035,1304.905858,20,93,1013,35,5539,1096697,664957
Elgin,IL,1587389.038,3043751.308,1141,16945,194079,5889,976286,330884706,117195973
Elgin,MN,700.5185916,1204.460094,20,137,1381,51,8706,1495007,1045032
Elgin,ND,12093.01002,35995.77182,24,422,4325,54,10066,4680954,1208342
Elgin,NE,1052.294688,1570.911455,28,48,434,6,1039,469718,124772
Elgin,OK,2585.458424,3648.090786,19,219,2794,40,5776,5891056,693355
Elgin,OR,3891.462556,7136.405883,35,289,3176,0,0,3917685,0
Elgin,TX,12746.98821,21446.84974,91,1516,18069,109,16589,24193930,1991444
Elida,NM,84.90609736,131.2820884,3,39,396,1,202,841207,24235
Elida,OH,2368.736584,3885.507208,59,394,3895,104,21376,6640292,2566007
Eliot,ME,37679.9406,65576.58674,97,878,7359,163,15282,7986603,1834499
Elizabeth,CO,4784.829481,8729.43012,58,905,7877,139,24495,13803617,2940465
Elizabeth,IL,544.2243996,890.9835444,22,314,3556,92,15272,3849027,1833300
Elizabeth,LA,129.1086178,244.4379282,3,34,342,4,467,545692,56031
Elizabeth,MN,2861.530391,5489.984623,5,58,685,6,1051,740876,126158
Elizabeth,NJ,1844040.082,2949365.866,1549,37172,308160,13286,1637445,593865485,196563314
Elizabeth,NY,230505.0103,368670.7333,1549,37172,308160,13286,1637445,593865485,196563314
Elizabeth,PA,120587.3893,204772.7484,334,2550,28623,1095,145504,49690926,17466700
Elizabethton,TN,120756.1219,251520.3601,311,5988,57001,735,94196,95550705,11307485
Elizabethtown,IN,677.3306742,704.9285644,6,50,559,12,1619,952379,194368
Elizabethtown,KY,384323.1582,797211.4403,891,14354,153381,1743,248028,257113564,29773955
Elizabethtown,NY,48751.17237,134483.9738,42,387,3667,0,0,6601806,0
Elizabethtown,PA,12616.68556,19330.11378,220,1862,22346,459,56343,43063993,6763624
Elizabethville,PA,2661.163582,4092.630606,30,188,2254,0,0,4344069,0
Elk,MD,2193.125972,3159.303851,0,77,762,25,3083,1468095,370125
Elk,NJ,29748.19286,53153.91295,69,586,4091,144,14746,7883449,1770192
Elk,NY,1391.878153,3201.798444,3,17,173,5,715,334326,85779
Elk,PA,3289.688959,4738.955777,14,188,1933,79,10412,3724916,1249848
Elk City,KS,213.0963195,407.2829415,5,51,507,5,842,913553,101097
Elk City,OK,157288.9863,301137.3271,276,2970,39052,594,86490,82862094,10382478
Elk Creek,NE,946.9288899,1109.215955,6,31,368,6,1053,398808,126349
Elk Grove,CA,375844.0199,703789.2793,1028,22124,172155,3615,436859,230517555,52441680
Elk Grove Village,IL,1907146.418,2821296.917,362,4762,54538,1566,259593,92980765,31162290
Elk Horn,IA,3473.115052,6096.086443,36,160,1748,84,14329,1891882,1720148
Elk Lick,MD,4143.106109,7331.95728,33,163,1625,74,9388,3132550,1126974
Elk Lick,PA,4143.106109,7331.95728,33,163,1625,74,9388,3132550,1126974
Elk Mound,WI,1254.703603,2648.011836,14,1494,14723,38,5981,15935423,717984
Elk Mountain,WY,849.6524683,1504.741337,5,37,399,7,1290,698987,154878
Elk Point,SD,4388.943249,7546.100669,36,625,6956,338,65786,7529300,7897106
Elk Rapids,MI,11260.14536,20170.98158,63,503,4232,0,0,5524014,0
Elk Ridge,UT,778.5322805,2245.944615,27,182,2066,73,9898,2548051,1188177
Elk River,ID,131.3841689,233.7711215,13,111,1248,10,1316,1539150,158031
Elk River,MN,152581.6063,272550.5904,394,8616,82956,2523,417557,89788312,50124679
Elk Run Heights,IA,484.3369611,888.7495115,11,48,525,26,4415,568278,530031
Elkader,IA,15825.78705,42310.85484,59,355,3889,118,19362,4209198,2324223
Elkhart,IA,999.0668951,1263.535847,17,77,839,29,4859,856657,583332
Elkhart,IL,427.7191462,567.7734068,18,106,1196,298,39063,1221766,4689267
Elkhart,IN,129426.6831,215621.8301,1225,20621,235785,5950,998309,401988096,119839687
Elkhart,KS,14865.50343,38411.47944,54,1493,14189,83,12485,25552691,1498678
Elkhart,OK,14865.50343,38411.47944,54,1493,14189,83,12485,25552691,1498678
Elkhart,TX,2027.741099,2547.121645,35,698,8315,48,7218,11134370,866520
Elkhart Lake,WI,7181.189638,11570.21596,32,234,2018,130,21484,3440373,2579010
Elkhorn,WI,32674.60319,72871.0083,240,2466,21278,527,89084,36276744,10693941
Elkhorn City,KY,3956.525838,6260.500443,35,450,3767,45,6163,6314910,739807
Elkins,AR,3325.558548,5568.400326,18,515,6724,76,10593,14267438,1271644
Elkland,NY,2969.722111,4658.262618,26,146,1445,40,5378,2785408,645639
Elkland,PA,6001.843453,9435.555645,32,177,1753,40,5378,3378107,645654
Elko,NV,160264.5064,305667.1684,389,3711,46798,1661,238755,57722075,28660781
Elko New Market,MN,3077.579138,4977.152799,25,172,1747,69,11517,1890573,1382496
Elkport,IA,117.0633429,147.8402348,33.75,186,2035.5,64,10586.25,2202960.25,1270745
Elkton,DE,29327.97254,52823.72811,310,10272,87378,0,0,168390287,0
Elkton,KY,5594.386912,7808.233428,71,1409,11898,98,13757,19944779,1651371
Elkton,MD,29327.97254,52823.72811,310,10272,87378,0,0,168390287,0
Elkton,MI,2004.614979,2957.871412,51,351,3649,94,14393,4762701,1727754
Elkton,MN,615.8242063,567.1156443,3,46,490,0,0,530556,0
Elkton,OR,275.446148,729.607846,6,54,475,6,613,585873,73600
Elkton,SD,290.7347735,580.6813129,20,788,10006,83,14252,10829607,1710827
Elkton,TN,1613.216887,2309.46862,11,201,1715,0,0,2875212,0
Elkton,VA,4953.520666,7941.356902,75,927,11682,188,24280,14482300,2914657
Ellenburg,NY,10497.89048,18707.5959,33,194,1797,27,4711,3235712,565503
Ellendale,DE,448.2388086,797.7330176,2,20,201,0,0,386943,0
Ellendale,MN,595.2105875,761.6417007,15,116,990,0,4,1071108,486
Ellendale,ND,6588.37728,11265.80003,36,534,5565,0,0,6023863,0
Ellensburg,WA,44335.06446,90268.75409,301,5795,58830,682,81421,72562566,9773997
Ellery,NY,24279.11321,42307.47693,105,652,6187,224,41916,11140661,5031729
Ellettsville,IN,23830.70271,49539.24341,109,2452,23026,116,16180,39257008,1942256
Ellicott,NY,131652.8556,208740.9604,315,4675,44615,1160,216763,80330947,26020828
Ellicottville,NY,63391.30107,100102.1717,89,879,8368,397,74199,15066238,8907082
Ellington,CT,144459.8006,238576.7396,258,2363,14833,931,97921,16097316,11754677
Ellington,NY,5394.95361,8705.067687,13,382,3632,17,3137,6539185,376513
Ellinwood,KS,27773.68929,78443.01206,66,1570,14367,80,10969,25871882,1316690
Elliott,IA,129.1086178,244.4379282,10,67,730,22,3596,789977,431674
Ellis,KS,3920.702811,6423.357755,53,650,6019,95,13945,10838782,1673987
Ellisburg,NY,21513.33618,36177.03461,38,212,2016,28,5628,3629497,675638
Ellison Bay,WI,1815.302242,2876.310967,13,110,1184,0,0,1545057,0
Ellisville,MS,5739.546627,7737.738226,96,1329,13384,126,16597,21237398,1992305
Ellsworth,IA,1574.690996,1646.855149,17,100,1095,36,5621,1185697,674780
Ellsworth,IL,667.0930199,925.6705866,4,46,511,12,1977,521617,237289
Ellsworth,KS,30580.92886,80743.79994,66,1790,16602,49,6721,29897199,806858
Ellsworth,ME,224968.0891,462159.7086,324,9943,78998,0,0,85733828,0
Ellsworth,MI,290.5487114,535.4323421,11,96,810,0,0,1056955,0
Ellsworth,MN,1013.617361,1294.26569,8,161,1909,17,2936,2066415,352477
Ellsworth,PA,999.3004145,1887.651769,14,107,1239,44,5766,2112347,692221
Ellsworth,WI,10718.35958,19730.47657,106,1302,12827,179,26349,13883466,3163053
Elm Creek,NE,2735.250033,4116.588461,22,89,906,0,0,980077,0
Elm Grove,WI,66735.01616,120404.0209,179,2389,20593,714,111070,35109391,13333093
Elm Springs,AR,2074.536489,3168.150802,11,201,2592,112,15697,5499276,1884359
Elma,IA,1976.906959,3484.002255,19,91,996,38,6261,1077576,751627
Elma,NY,105455.4616,183697.3434,255,1931,18136,715,133632,32654802,16041599
Elma,WA,3723.399238,5100.472794,75,1928,32407,100,11399,39971039,1368343
Elmdale,KS,286.4149094,573.1213402,1,7,73,3,475,132274,57038
Elmer,NJ,4126.786193,7568.559457,48,762,5320,113,11585,10253095,1390730
Elmhurst,IL,1005967.681,1864534.625,803,12825,146895,4655,771732,250441014,92640839
Elmira,NY,146958.7571,336746.4891,652,7971,74848,2813,485365,134769457,58264538
Elmore,IA,3282.352005,6088.368936,11,78,826,0,0,893728,19
Elmore,MN,1641.176002,3044.184468,11,78,826,0,0,893728,19
Elmore,OH,609.448626,1354.795257,24,107,990,10,1856,1688683,222776
Elmore,VT,1591.426161,2659.214639,16,101,699,0,0,758844,0
Elmore City,OK,2203.753897,3030.66824,18,114,1500,25,3661,3183705,439525
Elmwood,IL,3767.682768,5647.161901,30,285,3203,446,58651,3271847,7040611
Elmwood,NE,112.1067327,184.6017782,27,147,1728,28,4830,1869876,579752
Elmwood,WI,6504.910558,12325.82481,22,202,1988,22,3192,2151958,383219
Elmwood Park,IL,125171.1365,224712.0187,264,1238,14176,793,90637,24169101,10880305
Elmwood Park,NJ,265447.8807,400776.3184,347,5718,47405,1961,270947,91355894,32525183
Elmwood Park,WI,309.9591742,802.0033714,8,157,1350,18,3061,2302080,367432
Elmwood Place,OH,2495.662084,3520.945358,75,999,11442,372,50455,19506910,6056703
Elnora,IN,683.5839076,1033.499654,5,68,755,10,1555,1286926,186636
Eloy,AZ,53258.68788,74011.57204,68,1426,12705,127,14253,16316790,1710961
Elrosa,MN,4498.816254,5258.443596,10,68,689,25,4114,745769,493891
Elroy,WI,3040.156923,5332.578858,39,183,1623,103,17491,1757127,2099699
Elsa,TX,3321.619304,3831.871092,41,578,6887,89,13309,9221438,1597647
Elsah,IL,1108.481051,1948.02732,4,26,288,0,0,294182,0
Elsie,MI,429.8419189,1037.141623,42,501,4209,108,16518,5493145,1982880
Elsinboro,NJ,931.0685461,1820.051501,18,199,1391,68,7020,2679814,842666
Elsinore,UT,825.2108353,739.8871558,14,108,1228,34,4614,1514256,553865
Elsmere,DE,11699.33849,17330.73113,97,1169,11625,348,34875,22402064,4186521
Elsmere,KY,42657.42835,63192.64344,122,1517,19636,264,36330,33476692,4361104
Elsmore,KS,205.8240858,260.7959733,0,1,9,0,0,16205,3
Elton,LA,509.1493252,450.7757332,20,231,2307,21,2704,3681519,324622
Elvaston,IL,1521.835651,1840.829208,4,24,272,11,1780,277638,213693
Elverson,PA,684.5061521,1307.369976,42,318,3530,12,1408,6802959,169018
Elwood,IL,7800.200654,9037.141558,14,2956,33852,863,143079,57714565,17175575
Elwood,IN,19221.38453,48034.90002,141,1703,19430,403,56287,33126620,6756831
Elwood,KS,7240.429173,8571.673094,44,509,5132,27,3680,9241031,441785
Elwood,NE,1049.697112,1570.615557,26,113,1132,0,0,1225496,0
Elwood,UT,1720.294175,3647.991736,5,46,517,16,2198,637386,263811
Ely,IA,2121.159637,2631.362826,8,321,3515,67,11067,3804925,1328513
Ely,MN,25087.82767,57737.3136,139,1236,10060,0,0,10888487,0
Ely,NV,19462.55513,48678.60152,121,611,7703,0,0,9500613,0
Elyria,OH,303996.3882,547669.1876,1015,14128,139672,2952,537644,238126303,64540207
Elysian,MN,3526.062367,8525.443868,19,156,1577,66,10916,1706903,1310366
Embarrass,WI,706.0594897,1369.699416,24,189,1643,108,17156,2145041,2059436
Embden,ME,7143.140109,15072.43113,9,50,419,0,0,454565,0
Emden,IL,856.8803435,1063.756888,3,21,233,57,7447,237805,893965
Emerado,ND,518.4710007,681.8286642,5,75,961,0,3,1039735,388
Emerald Beach,MO,354.3867414,318.2501962,120.75,1768.25,16362.5,17.75,3199,18052604.75,383994.75
Emerson,AR,123.0859803,196.1390815,3,19,227,6,1011,361806,121370
Emerson,IA,366.3942662,408.6367782,12,51,554,17,2765,599672,331900
Emerson,NE,2191.363538,3813.382572,20,335,4567,20,3532,4943189,424011
Emerson,NJ,138136.3015,267735.7667,154,1537,12689,538,74303,24453197,8919578
Emery,SD,354.744792,402.3326898,14,75,771,12,2007,834604,240979
Emeryville,CA,70131.77865,105072.6831,213,11875,64030,1057,127784,85736206,15339477
Emily,MN,12017.90431,13236.39384,16,141,1387,4,625,1501114,74981
Eminence,KY,4703.589392,7121.269778,68,657,7028,0,0,11781483,44
Emington,IL,72.85249743,159.8510041,2,13,148,4,689,252720,82688
Emmet,AR,165.9078986,312.8525539,2,20,251,8,1195,400030,143467
Emmetsburg,IA,22284.7838,53328.43822,133,609,6671,284,46871,7220280,5626528
Emmett,ID,19839.69152,35765.83435,172,1106,14660,378,53583,18082007,6432269
Emmett,KS,131.3841689,233.7711215,1,7,72,0,62,129079,7438
Emmett,MI,1064.975182,1953.689882,18,107,1113,27,4213,1452139,505781
Emmitsburg,MD,15347.92205,42495.08855,64,803,7821,0,15,13334110,1785
Emmonak,AK,1165.178131,1865.469265,1821.25,179664.75,1064079.25,54978.5,7258122,1467993243,871284491
Emmons,IA,1060.734132,1430.309737,15,231,2562,0,5,2773291,641
Emmons,MN,530.3670658,715.1548686,15,231,2562,0,5,2773291,641
Emory,TX,8725.508883,13922.6112,56,1180,14065,96,14657,18832531,1759417
Empire,CO,950.9599382,1697.82277,12,138,1507,15,2701,2640875,324190
Empire,MI,608.3885327,1201.923724,22,147,1242,0,0,1621188,0
Empire,OH,218.5574923,479.5530124,6,130,1287,18,3303,2194114,396498
Empire City,OK,1245.35861,3361.229375,2,19,255,3,488,540072,58615
Emporia,KS,75196.93978,146505.6838,460,11042,111106,1597,218139,200082584,26186046
