,city,housing_units,total_pop,elec_1kdollars,elec_mwh,gas_1kdollars,gas_mcf,elec_lb_ghg,gas_lb_ghg,state_id,lof_score_100,lof_score_500,lof_score_1000
58177,Forney,5540.0,16842.0,10198.0,91384.0,1592.0,132016.0,122363520.0,15847594.0,TX,-0.9906397614678843,-1.0679387209710367,-1.163164060670148
58178,Talty,585.0,1479.0,1145.0,10262.0,93.0,7672.0,13740571.0,920976.0,TX,-0.9871677973139232,-0.9969379481028041,-1.0087176085255931
58187,Hutchins,1169.0,5644.0,1965.0,17611.0,327.0,27100.0,23581198.0,3253133.0,TX,-1.0029716200322951,-0.9991335969400358,-1.0245293539104783
58191,Caddo Mills,549.0,1545.0,1075.0,9599.0,91.0,7520.0,12853359.0,902739.0,TX,-0.9809072221348795,-0.99016215468274,-1.0030912299682593
58192,Josephine,327.0,1038.0,613.0,5463.0,59.0,4931.0,7314355.0,591888.0,TX,-0.9888568778572678,-0.9975522933719493,-1.008448635174373
58193,Farmersville,1136.0,3416.0,2046.0,18194.0,255.0,21141.0,24361428.0,2537864.0,TX,-0.9926718187705694,-1.0029740112242587,-1.0295477977969856
58198,Grand Saline,948.0,3099.0,1506.0,13593.0,198.0,16524.0,28843440.0,1983557.0,TX,-0.9783709233843478,-1.0097639310016315,-1.054394376774873
58203,Oak Grove,225.0,920.0,456.0,4086.0,32.0,2618.0,5471711.0,314296.0,TX,-0.9802297676187688,-0.9969864690731359,-1.0064141577180075
58204,Kaufman,2217.0,6919.0,3724.0,33371.0,519.0,43011.0,44684158.0,5163097.0,TX,-0.9850691713455302,-1.0243855015553438,-1.0606680225101264
58205,Oak Ridge,176.0,513.0,362.0,3244.0,17.0,1385.0,4344096.0,166278.0,TX,-0.995773289154151,-1.0013702463662166,-1.01144493376648
58206,Post Oak Bend City,209.0,665.0,426.0,3818.0,29.0,2435.0,5112415.0,292284.0,TX,-0.973763586953425,-0.9989542443129399,-1.0110006584628912
58207,Tool,940.0,2207.0,1738.0,15576.0,70.0,5774.0,20855921.0,693123.0,TX,-1.0121921192431187,-1.0206220350101645,-1.045396206390274
58208,Mabank,1076.0,3415.0,1955.0,17518.0,131.0,10857.0,23456342.0,1303254.0,TX,-0.9838614407796349,-1.0130279634205879,-1.0420612608245448
58209,Seven Points,538.0,1391.0,973.0,8722.0,34.0,2788.0,11678616.0,334631.0,TX,-1.0037903218974866,-1.0041895075546876,-1.0162798938483386
58210,Kemp,418.0,1449.0,764.0,6847.0,58.0,4821.0,9167706.0,578782.0,TX,-0.9843041204644228,-1.0024548332889234,-1.01304224852066
58211,Trinidad,321.0,827.0,519.0,4652.0,68.0,5654.0,6229424.0,678780.0,TX,-1.0179348139703241,-0.9850741207413602,-0.9994367033299891
58213,Powell,52.0,64.0,83.0,740.0,11.0,941.0,991325.0,112954.0,TX,-0.9924891351418061,-0.9936823507484792,-0.9960195108671271
58214,Goodlow,83.0,163.0,132.0,1184.0,19.0,1543.0,1585804.0,185215.0,TX,-1.0616289903558813,-0.9959539081289805,-0.9933471495471624
58225,Malakoff,965.0,2912.0,1490.0,13355.0,184.0,15226.0,17882896.0,1827731.0,TX,-0.9945322249642292,-0.9990969757176295,-1.0191808907139939
58226,Caney City,100.0,161.0,178.0,1598.0,7.0,542.0,2139366.0,65105.0,TX,-1.0364322635814982,-1.0061051372267384,-1.0134356902949384
58227,Star Harbor,228.0,493.0,370.0,3313.0,49.0,4026.0,4435684.0,483328.0,TX,-1.0220991851637924,-0.9934208795450392,-1.0018725802478203
58228,Log Cabin,299.0,563.0,521.0,4668.0,26.0,2195.0,6249976.0,263450.0,TX,-0.9859589983105547,-0.9946328745790869,-1.007527917367428
58230,Balch Springs,6499.0,25043.0,10481.0,93921.0,1475.0,122295.0,125760951.0,14680565.0,TX,-0.9992536310046066,-1.0816745400730292,-1.1769193050309277
58244,Oak Leaf,510.0,1423.0,1033.0,9261.0,77.0,6362.0,12399941.0,763654.0,TX,-0.9759435126527712,-0.9920414311912584,-1.0068085722717508
58248,Pecan Hill,256.0,862.0,499.0,4476.0,42.0,3466.0,5992956.0,416105.0,TX,-0.9784177611566336,-0.9873964060114145,-1.0036812214315738
58253,Enchanted Oaks,172.0,336.0,336.0,3007.0,11.0,894.0,4026533.0,107335.0,TX,-0.9932153949551773,-1.001327786463701,-1.0094698964145072
58257,Rosser,139.0,303.0,275.0,2468.0,28.0,2319.0,3304942.0,278406.0,TX,-1.008929546668322,-0.9964075000491464,-0.9985085226358336
58258,Cottonwood,63.0,201.0,127.0,1142.0,9.0,732.0,1529494.0,87854.0,TX,-0.9744124828545851,-0.9982233310574318,-0.9950238507091085
58259,Grays Prairie,110.0,358.0,223.0,1995.0,15.0,1278.0,2671229.0,153436.0,TX,-0.9721197538773003,-0.9926516995563355,-1.0029911404615541
58261,Scurry,254.0,642.0,506.0,4533.0,47.0,3876.0,6069891.0,465292.0,TX,-0.9819013996744127,-0.9865211948208763,-1.0022753996156208
58264,Combine,661.0,2008.0,1220.0,10932.0,141.0,11724.0,14637941.0,1407343.0,TX,-0.9912048700396496,-0.9895990128744483,-1.006524649351457
58272,Terrell,5508.0,16626.0,8809.0,78942.0,1396.0,115700.0,105702881.0,13888935.0,TX,-0.985613694191724,-1.0464523126763197,-1.138959513343563
58283,Waxahachie,11401.0,32536.0,18470.0,165518.0,2672.0,221519.0,221628274.0,26591678.0,TX,-1.0216604275222052,-1.1853435448449878,-1.3142398540691198
58290,Maypearl,320.0,732.0,608.0,5452.0,27.0,2268.0,7299997.0,272262.0,TX,-0.9948517511104833,-1.004487691828966,-1.0173502467750377
58293,Wills Point,1205.0,3538.0,1908.0,17094.0,266.0,22238.0,22889299.0,2669549.0,TX,-0.9978978868107548,-0.9953132390077958,-1.0255807846880958
58300,Nevada,323.0,1032.0,603.0,5371.0,59.0,4915.0,7191457.0,590064.0,TX,-0.9948624983318304,-0.9980753286213915,-1.007219948376258
58317,Union Valley,104.0,358.0,215.0,1915.0,12.0,1035.0,2564743.0,124298.0,TX,-0.9849188869548563,-0.993008927685143,-1.0048563687486596
58324,Highland Park,3501.0,8986.0,8270.0,74111.0,2686.0,222687.0,99234852.0,26731968.0,TX,-1.0256241766913072,-1.0274936444935825,-1.0690215680173467
58326,University Park,7495.0,24346.0,17666.0,158306.0,6041.0,500883.0,211972340.0,60127349.0,TX,-1.0544944626292239,-1.0865515293682624,-1.204017501658553
58338,Cockrell Hill,1063.0,4301.0,1569.0,14057.0,509.0,42193.0,18822818.0,5065020.0,TX,-1.007906692657544,-1.1377524913286747,-1.0770968132299563
58427,Greenville,9414.0,26303.0,14380.0,128462.0,2565.0,212622.0,172010553.0,25523750.0,TX,-0.9928134166642757,-1.0920961442336485,-1.215180838276666
58428,Neylandville,31.0,42.0,55.0,487.0,8.0,669.0,651461.0,80300.0,TX,-0.986319145074597,-0.9901954880851382,-0.9755419944501569
58435,Van Alstyne,1201.0,3265.0,2100.0,18791.0,323.0,26751.0,25161172.0,3211292.0,TX,-1.0231477054983713,-1.0029653570029973,-1.0319306031001843
58436,Trenton,280.0,768.0,503.0,4498.0,45.0,3746.0,6022748.0,449686.0,TX,-0.9793257884892757,-0.9863586020742366,-1.0033324830866868
58438,Alba,202.0,708.0,350.0,3148.0,19.0,1572.0,4215531.0,188649.0,TX,-0.9933340077388759,-0.9962562877189602,-1.0061835711953084
58439,Bells,522.0,1473.0,926.0,8262.0,81.0,6723.0,11063020.0,807069.0,TX,-0.9902013851894931,-0.9933208488847864,-1.0070472432167221
58440,Savoy,294.0,740.0,477.0,4261.0,58.0,4820.0,5705731.0,578636.0,TX,-1.0223878915766473,-0.9893647762609104,-1.0006637851007627
58441,Paris,10156.0,24936.0,14883.0,133272.0,2731.0,226360.0,178451359.0,27172860.0,TX,-0.9934433867858111,-1.0974821660389102,-1.2216496817493123
58442,Blossom,508.0,1270.0,875.0,7800.0,90.0,7456.0,10444304.0,895012.0,TX,-0.9990903181753426,-0.9940651882062541,-1.0074234310606542
58443,Bogata,506.0,1350.0,818.0,7291.0,108.0,9005.0,9762251.0,1080993.0,TX,-1.0182841686931967,-0.9951764688926229,-1.0093969998000334
58444,Bailey,103.0,203.0,176.0,1574.0,21.0,1723.0,2108031.0,206812.0,TX,-1.0314034849008353,-0.9965261144072901,-1.0021917790513426
58445,Dodd City,129.0,396.0,206.0,1846.0,32.0,2618.0,2472320.0,314221.0,TX,-1.0369023346001518,-0.9892161191387673,-0.9999892561551618
58446,Bonham,2914.0,10040.0,4474.0,40059.0,676.0,56002.0,53639472.0,6722588.0,TX,-0.9933631582227801,-1.0261668281226197,-1.0935936268766198
58447,Toco,30.0,91.0,53.0,473.0,3.0,232.0,633480.0,27839.0,TX,-1.0171513278976143,-0.9988133011460316,-0.9699834651171229
58448,Commerce,2743.0,8732.0,3735.0,33457.0,710.0,58890.0,44799048.0,7069278.0,TX,-1.010140121647231,-1.0170642649408823,-1.0493972591282117
58449,Campbell,245.0,499.0,459.0,4089.0,37.0,3117.0,5475486.0,374180.0,TX,-0.9904153594338215,-0.994630559345153,-1.0043938553591762
58450,Celeste,302.0,993.0,562.0,5004.0,48.0,3946.0,6699779.0,473704.0,TX,-1.0025830078036109,-0.9955424000639866,-1.002552787455088
58451,Leonard,774.0,2125.0,1322.0,11814.0,156.0,12929.0,15819396.0,1551989.0,TX,-1.0113016041156961,-0.990007027406665,-1.0090001726329252
58452,Blue Ridge,275.0,1005.0,534.0,4750.0,32.0,2628.0,6360583.0,315436.0,TX,-0.9747074187516245,-0.993503970013802,-1.0063279468561372
58455,Clarksville,1274.0,3261.0,1907.0,17082.0,307.0,25420.0,22872821.0,3051539.0,TX,-1.0019882228416934,-0.9951865853877807,-1.0241081005239627
58457,Como,226.0,723.0,370.0,3341.0,28.0,2359.0,7089914.0,283173.0,TX,-0.9906669306364454,-1.0066659562866802,-1.0140086325606208
58458,Cooper,800.0,2062.0,1167.0,10455.0,270.0,22360.0,13999492.0,2684146.0,TX,-1.0571651624099525,-1.083897546312,-1.019712774894799
58459,Cumby,299.0,766.0,520.0,4653.0,46.0,3816.0,6230539.0,458048.0,TX,-0.9793997474843289,-0.9876169204676337,-1.0018520076347561
58460,Deport,251.0,610.0,429.0,3829.0,45.0,3737.0,5127411.0,448558.0,TX,-1.001339862670208,-0.994328621090843,-1.0063900277258424
58461,Detroit,262.0,780.0,412.0,3679.0,47.0,3902.0,4926753.0,468405.0,TX,-1.026888919343965,-0.9927630944970247,-1.0075776518321042
58462,Windom,92.0,175.0,146.0,1309.0,22.0,1855.0,1752530.0,222739.0,TX,-1.0162783619850324,-0.9869038255048869,-0.9981424913600014
58465,Whitewright,674.0,1752.0,1128.0,10067.0,196.0,16261.0,13479434.0,1951970.0,TX,-1.0802295450176504,-1.0111278694906152,-1.0055869019080712
58466,Ector,259.0,752.0,421.0,3761.0,51.0,4254.0,5035430.0,510658.0,TX,-1.0219583713637754,-0.9921767211692004,-1.0048245890094272
58467,Emory,422.0,1071.0,724.0,6502.0,37.0,3102.0,8706071.0,372318.0,TX,-1.0006066588844351,-1.0044038713368941,-1.017411159719465
58472,Roxton,254.0,593.0,434.0,3866.0,44.0,3659.0,5176418.0,439208.0,TX,-0.998978002767299,-0.9946996742967733,-1.0060702743686845
58473,Honey Grove,676.0,2009.0,1094.0,9802.0,165.0,13674.0,13125045.0,1641429.0,TX,-1.0431134252978005,-0.9944060113319493,-1.0006686055464498
58474,Pecan Gap,88.0,235.0,150.0,1342.0,14.0,1161.0,1797194.0,139364.0,TX,-0.9766413561055454,-0.9891349258544594,-1.0016825732717833
58475,Ladonia,266.0,545.0,424.0,3798.0,65.0,5384.0,5085468.0,646340.0,TX,-1.0417758644239923,-0.9994774304145727,-1.005717773140324
58479,Lone Oak,225.0,651.0,421.0,3753.0,34.0,2861.0,5025446.0,343425.0,TX,-0.9931562485289667,-0.9986753051277862,-1.0085012774633808
58480,East Tawakoni,387.0,879.0,672.0,5995.0,32.0,2686.0,8026820.0,322391.0,TX,-0.9787959110818067,-0.9972714923884094,-1.018494748483377
58484,Miller's Cove,32.0,185.0,58.0,519.0,4.0,370.0,1101717.0,44456.0,TX,-1.0038772728246244,-0.9989508653991382,-1.0043777836313834
58485,Winfield,147.0,389.0,262.0,2364.0,20.0,1686.0,5015710.0,202391.0,TX,-0.9987931491250498,-1.0045033891062094,-1.0161514494963764
58486,Mount Pleasant,4977.0,16115.0,7474.0,76194.0,954.0,80563.0,161672488.0,9671039.0,TX,-1.0435096127293706,-1.1544400386783322,-1.2747648498846527
58487,Mount Vernon,1057.0,2738.0,1544.0,13917.0,320.0,26689.0,29530007.0,3203791.0,TX,-0.993771170083174,-1.0018892402596131,-1.0447392743650863
58495,Reno,1261.0,3274.0,2206.0,19708.0,226.0,18774.0,26388366.0,2253664.0,TX,-0.9783039248528145,-1.0137882855191185,-1.04511394359292
58496,Sun Valley,33.0,78.0,58.0,522.0,6.0,478.0,699062.0,57433.0,TX,-0.9755409693072022,-0.9932312977266982,-0.9803056659211192
58499,Point,301.0,802.0,523.0,4664.0,25.0,2089.0,6245042.0,250827.0,TX,-0.9918218599902403,-0.9954140535181114,-1.0084245852825249
58501,Quinlan,546.0,1735.0,1004.0,8968.0,85.0,7124.0,12008486.0,855150.0,TX,-0.9866171264362873,-0.9885290818276191,-1.0070742011369704
58502,Hawk Cove,174.0,471.0,317.0,2832.0,17.0,1414.0,3791600.0,169684.0,TX,-0.9834999552901691,-0.9966002168360141,-1.0049911324588217
58504,West Tawakoni,626.0,1936.0,1142.0,10216.0,61.0,5100.0,13679177.0,612180.0,TX,-0.9874244963357536,-1.004106822102779,-1.0125225405133131
58505,Ravenna,79.0,177.0,142.0,1271.0,7.0,582.0,1701624.0,69875.0,TX,-1.0060357218943217,-1.0016432187653859,-1.0055350562493874
58509,Tira,122.0,236.0,223.0,1991.0,10.0,853.0,2666052.0,102405.0,TX,-0.9857891114543252,-0.9956502238281234,-1.006065790774749
58510,Sulphur Springs,5908.0,15896.0,8949.0,80192.0,1393.0,116354.0,107377015.0,13967440.0,TX,-0.9859740478888414,-1.0500155631202888,-1.140109170854179
58511,Talco,218.0,704.0,358.0,3195.0,42.0,3522.0,4277923.0,422750.0,TX,-1.0057979526230492,-0.9936208709389136,-1.0018687074993318
58518,Winnsboro,1026.0,3451.0,1483.0,14519.0,251.0,20966.0,30807702.0,2516823.0,TX,-0.9819468426687369,-1.007406358671166,-1.0502847593006668
58523,Wolfe City,537.0,1428.0,934.0,8340.0,141.0,11670.0,11167155.0,1400861.0,TX,-1.032139094565239,-0.994312178840226,-1.0034924075298641
58524,Yantis,133.0,539.0,236.0,2125.0,9.0,710.0,4509177.0,85262.0,TX,-1.031757090577522,-1.0134939650977521,-1.0204757440584724
58525,Texarkana,11594.0,30155.0,13961.0,148588.0,3283.0,289569.0,315283496.0,34760662.0,TX,-1.0467480139474332,-1.2941043538020427,-1.548884696212222
58526,Red Lick,361.0,1037.0,622.0,6239.0,73.0,6180.0,13237876.0,741805.0,TX,-0.9761662679570513,-0.9959803159452381,-1.00676785124956
58527,Wake Village,2015.0,5481.0,2752.0,27580.0,524.0,44292.0,58521936.0,5316950.0,TX,-0.9675246822832709,-1.0362660948067914,-1.1145561207284582
58528,Redwater,365.0,1268.0,589.0,5898.0,50.0,4260.0,12515167.0,511428.0,TX,-0.9899407035678321,-0.9962745323077734,-1.0119689142262358
58529,Nash,1366.0,3156.0,1822.0,18907.0,280.0,23653.0,40117064.0,2839394.0,TX,-0.983770494867999,-1.030392938722066,-1.0656518708940448
58530,Leary,187.0,692.0,293.0,2939.0,33.0,2829.0,6235891.0,339643.0,TX,-0.9728405620686525,-0.9897856786030864,-1.0048693694899171
58535,Annona,103.0,414.0,169.0,1526.0,15.0,1248.0,2043298.0,149765.0,TX,-0.9693402385866137,-0.9937687781341986,-1.0036888073445538
58536,Queen City,663.0,1962.0,971.0,10142.0,107.0,9068.0,21519852.0,1088490.0,TX,-0.9985954778812789,-1.008573597618119,-1.0354820347914595
58537,Atlanta,2236.0,5615.0,2821.0,29476.0,622.0,52513.0,62543925.0,6303851.0,TX,-0.9931839204789099,-1.0351160736951817,-1.134882850605749
58538,Avery,180.0,415.0,296.0,2673.0,26.0,2185.0,3579295.0,262348.0,TX,-0.9945704729976604,-0.9910558601852105,-0.9987410258672121
58539,Bloomburg,152.0,368.0,257.0,2580.0,15.0,1294.0,5473769.0,155315.0,TX,-1.0036203725706507,-1.002149583307026,-1.014093169636348
58540,De Kalb,643.0,1687.0,972.0,8769.0,122.0,10181.0,18605944.0,1222166.0,TX,-0.9733562091570647,-1.0044731371947162,-1.026852657081484
58541,Douglassville,71.0,150.0,107.0,1075.0,9.0,766.0,2279980.0,91953.0,TX,-0.9983548480027662,-1.002510296880723,-1.0097608880924018
58543,Hooks,1056.0,2749.0,1628.0,16311.0,185.0,15635.0,34610302.0,1876831.0,TX,-0.9967527731877162,-1.014147650227097,-1.055924897384177
58544,Linden,853.0,2343.0,1249.0,12404.0,124.0,10462.0,26319574.0,1255943.0,TX,-1.0106254812580564,-1.0256694737699747,-1.0632747361151396
58545,Marietta,48.0,131.0,72.0,726.0,6.0,518.0,1541098.0,62153.0,TX,-1.0007912886043797,-1.0033589075581462,-0.9984256190727372
58547,Maud,402.0,1040.0,647.0,6488.0,56.0,4713.0,13765931.0,565733.0,TX,-0.9909819675521476,-1.0069566460859076,-1.0142830528499316
58548,Naples,577.0,1475.0,884.0,8856.0,125.0,10442.0,18791465.0,1253512.0,TX,-0.9726724882085408,-1.0040052200477056,-1.028759308056057
58549,Texarkana,13672.0,37389.0,16933.0,177256.0,3386.0,286021.0,376113262.0,34334736.0,TX,-1.082150041612597,-1.3516440206904203,-1.714664498290374
58552,New Boston,1717.0,4720.0,2367.0,23723.0,406.0,34286.0,50337157.0,4115802.0,TX,-1.0094590634910958,-1.03599993934004,-1.1023840381965428
58553,Omaha,368.0,831.0,563.0,5645.0,80.0,6656.0,11977562.0,798981.0,TX,-0.9813002183336215,-0.9888078118849448,-1.0074200853902124
58556,Domino,35.0,82.0,60.0,596.0,4.0,299.0,1265441.0,35906.0,TX,-1.0068580283947453,-0.9924092754055216,-1.001138171502244
58557,Longview,30448.0,82184.0,36368.0,381362.0,6636.0,554094.0,809196423.0,66514936.0,TX,-1.2076623935653588,-2.0807742903526862,-3.0568079183535777
58559,Easton,182.0,382.0,261.0,2653.0,24.0,1995.0,5629998.0,239446.0,TX,-1.0015011694574236,-0.9997873805633212,-1.0099822714235853
58560,Lakeport,336.0,1207.0,475.0,4832.0,42.0,3534.0,10253075.0,424273.0,TX,-0.9859834924154448,-1.0048192556109945,-1.0192144953004236
58561,Kilgore,4842.0,14658.0,6665.0,66568.0,1118.0,93343.0,141248308.0,11205100.0,TX,-1.020442635240801,-1.1139996327087887,-1.2286943195601225
58564,White Oak,2216.0,6374.0,3325.0,33522.0,448.0,37405.0,71129777.0,4490145.0,TX,-1.025865690548374,-1.0700452507733145,-1.1627054985416143
58566,Clarksville City,316.0,842.0,442.0,3993.0,72.0,5990.0,8471890.0,719072.0,TX,-1.001950124928119,-0.9936653325885629,-1.0091515005049256
58567,East Mountain,304.0,1113.0,493.0,5068.0,23.0,1953.0,10754526.0,234471.0,TX,-1.0346304866895617,-1.0107335070269279,-1.0220843403208233
58569,Avinger,171.0,367.0,256.0,2547.0,36.0,3011.0,5405426.0,361452.0,TX,-0.9800302662728215,-0.9962527361411804,-1.0051170582079116
58570,Tatum,432.0,1078.0,723.0,7164.0,81.0,6802.0,15200089.0,816531.0,TX,-0.9848034990143476,-1.000021229010522,-1.018019443026631
58571,Beckville,304.0,1034.0,529.0,4774.0,61.0,5125.0,10129173.0,615198.0,TX,-0.9753477913184031,-0.997224939631787,-1.0137405755548687
58572,Carthage,2583.0,6828.0,3538.0,35480.0,779.0,65016.0,75284631.0,7804700.0,TX,-1.0341000452523514,-1.052891849452836,-1.1340216911632206
58573,Daingerfield,921.0,2705.0,1263.0,13229.0,277.0,23352.0,28069435.0,2803282.0,TX,-0.9736654036767532,-1.0081837708899626,-1.0449522309149235
58574,Hughes Springs,579.0,1983.0,868.0,8626.0,121.0,10193.0,18303807.0,1223621.0,TX,-0.9798107698454471,-1.0051635264305148,-1.0256534570906286
58575,Ore City,419.0,1054.0,626.0,6435.0,57.0,4787.0,13654114.0,574621.0,TX,-0.9896111429729335,-1.0045786700458494,-1.013216364007103
58577,Gary City,109.0,510.0,177.0,1774.0,24.0,2040.0,3763735.0,244835.0,TX,-0.9898283751443999,-0.9922696169891524,-1.0019625546876008
58578,Gilmer,1564.0,5148.0,2146.0,22426.0,399.0,33339.0,47584251.0,4002108.0,TX,-0.9794078783424696,-1.036230566306655,-1.0870295154322935
58581,Warren City,119.0,316.0,167.0,1515.0,27.0,2224.0,3214416.0,267034.0,TX,-1.0037568285307013,-0.9950603505117371,-0.9995805757812863
58584,Gladewater,2426.0,6407.0,3575.0,32267.0,494.0,41243.0,68465552.0,4950906.0,TX,-1.0006036236800187,-1.0567739364887516,-1.1523333457401728
58585,Union Grove,125.0,346.0,202.0,1905.0,16.0,1372.0,4041300.0,164668.0,TX,-0.9727349931165118,-0.9939506164845755,-1.0060349443014505
58587,Hallsville,1280.0,3966.0,1989.0,20367.0,120.0,10112.0,43216455.0,1213896.0,TX,-1.0544260123252558,-1.074977622688629,-1.1083764562870477
58588,Henderson,4169.0,13587.0,5860.0,55053.0,1330.0,111067.0,116815668.0,13332825.0,TX,-0.9787471867586892,-1.0664695497866432,-1.1685502710226507
58591,Jefferson,935.0,2416.0,1144.0,11758.0,247.0,20860.0,24949079.0,2504111.0,TX,-1.001277828144599,-1.0066168770545179,-1.0352964949609214
58592,Uncertain,103.0,79.0,154.0,1582.0,16.0,1340.0,3357705.0,160884.0,TX,-0.9642436384926638,-0.9960328559629726,-1.0045726019866066
58594,Lone Star,632.0,1767.0,999.0,9923.0,136.0,11320.0,21055810.0,1358892.0,TX,-0.9715555714711109,-1.0032687860881953,-1.0294721584137065
58595,Marshall,8065.0,23651.0,10710.0,111133.0,1938.0,163680.0,235809582.0,19648549.0,TX,-1.0386821199070466,-1.2344645316617524,-1.3814686772864988
58596,Scottsville,117.0,387.0,180.0,1844.0,13.0,1086.0,3912892.0,130320.0,TX,-0.9865653855490149,-0.9964040190372395,-1.0063229978745434
58598,Mount Enterprise,189.0,460.0,305.0,2752.0,37.0,3086.0,5839808.0,370396.0,TX,-0.9829564896407876,-0.9934068978625851,-1.003520302092497
58599,New London,344.0,1114.0,532.0,4799.0,92.0,7651.0,6426158.0,918468.0,TX,-1.0357936102057779,-1.0053646234454516,-1.000585822493711
58602,Overton,919.0,2560.0,1431.0,12903.0,236.0,19687.0,17276844.0,2363337.0,TX,-1.0302761001830805,-1.0028803830127921,-1.0177474042400652
58603,Rocky Mound,32.0,71.0,54.0,490.0,3.0,288.0,1040582.0,34563.0,TX,-1.0159058563958376,-1.0074594291386672,-1.0028341793474913
58604,Pittsburg,1436.0,4608.0,2010.0,20631.0,357.0,30143.0,43777080.0,3618425.0,TX,-0.9830682076774007,-1.0363333681720277,-1.073958217381265
58608,Waskom,638.0,2055.0,956.0,9820.0,100.0,8317.0,20836167.0,998362.0,TX,-0.9860886150046012,-1.0103996008697682,-1.0366729344274785
58612,Tyler,37579.0,101946.0,50674.0,454105.0,10714.0,894630.0,608046967.0,107393790.0,TX,-1.0959676112316332,-1.5708592518626556,-2.2462916195333604
58615,Noonday,333.0,559.0,574.0,5142.0,62.0,5177.0,6884931.0,621448.0,TX,-1.0197651537910764,-0.9959570004284097,-1.0033895633703738
58616,Bullard,851.0,2798.0,1537.0,13772.0,134.0,11152.0,18441307.0,1338712.0,TX,-0.9789230246865244,-1.0033383539385332,-1.024651390042103
58617,Lindale,1809.0,5488.0,3158.0,28300.0,227.0,18993.0,37894171.0,2279994.0,TX,-1.0041260173040167,-1.0233841118334641,-1.0633574437492679
58623,New Chapel Hill,219.0,751.0,366.0,3276.0,25.0,2081.0,4387060.0,249869.0,TX,-0.9743339604635554,-0.9969802350334621,-1.0081515465351358
58627,Chandler,998.0,2874.0,1798.0,16115.0,90.0,7518.0,21578309.0,902449.0,TX,-1.0249646383569653,-1.0134830386927924,-1.0386943639366304
58630,Arp,345.0,851.0,658.0,5896.0,36.0,2966.0,7894810.0,356005.0,TX,-0.9798862355274147,-0.9953777930789757,-1.0169484545077134
58631,Murchison,200.0,439.0,367.0,3292.0,21.0,1763.0,4407870.0,211640.0,TX,-0.984120433316753,-0.9987462251920644,-1.0108036126172302
58632,Athens,4383.0,12796.0,7296.0,65380.0,887.0,73491.0,87543397.0,8822048.0,TX,-0.9747806481610647,-1.056107593537307,-1.1363449639915368
58634,Edom,112.0,310.0,199.0,1785.0,10.0,813.0,2390160.0,97647.0,TX,-0.988644605811642,-0.9988248593748399,-1.0109624432347124
58635,Big Sandy,537.0,2031.0,859.0,7756.0,64.0,5346.0,16456849.0,641694.0,TX,-0.9969042763091664,-1.0070968392722606,-1.026632033896066
58637,Brownsboro,346.0,999.0,655.0,5866.0,39.0,3220.0,7854483.0,386479.0,TX,-0.9810721933132378,-0.9937366046321251,-1.016879359766108
58638,Jacksonville,4843.0,14803.0,7065.0,63308.0,1409.0,117677.0,84769792.0,14126321.0,TX,-0.9984820817502181,-1.0325347862003482,-1.1008326244699402
58639,Coffee City,124.0,266.0,226.0,2022.0,8.0,642.0,2707827.0,77082.0,TX,-1.0030969491251043,-0.9982244208829315,-1.0104741038466334
58640,Cuney,62.0,68.0,110.0,986.0,12.0,1012.0,1320307.0,121507.0,TX,-0.9884104550822416,-0.9857045708379234,-0.9937371624116811
58644,Reklaw,143.0,425.0,235.0,2102.0,29.0,2420.0,2814560.0,290473.0,TX,-1.0359970228447966,-0.9908959138464952,-0.9984902026740781
58645,Cushing,221.0,579.0,380.0,3409.0,35.0,2949.0,4565057.0,353975.0,TX,-0.9868042130933874,-0.9960388855196705,-1.0065222471732906
