,city,num_establishments,elec_1kdollars,elec_mwh,gas_1kdollars,gas_mcf,elec_lb_ghg,gas_lb_ghg,state_id
43700,Inwood,29.0,141.0,1543.0,48.0,7957.0,1670481.0,955131.0,IA
43701,Canton,83.0,789.0,8227.0,0.0,7.0,8904944.0,877.0,IA
43702,Larchwood,26.0,127.0,1393.0,43.0,7184.0,1508255.0,862375.0,IA
43703,Lester,12.0,57.0,620.0,19.0,3198.0,671447.0,383913.0,IA
43705,Little Rock,13.0,71.0,779.0,26.0,4274.0,843531.0,513068.0,IA
43707,Primghar,52.0,240.0,2623.0,89.0,14716.0,2839253.0,1766570.0,IA
43708,Rock Rapids,98.0,623.0,6817.0,250.0,41387.0,7378193.0,4968225.0,IA
43710,Rock Valley,114.0,1081.0,11835.0,312.0,51734.0,12809906.0,6210278.0,IA
43711,Fairview,1.0,10.0,102.0,0.0,2.0,110065.0,238.0,IA
43712,Sanborn,53.0,246.0,2692.0,91.0,15103.0,2913826.0,1812969.0,IA
43713,Bigelow,1.0,14.0,167.0,1.0,257.0,181194.0,30907.0,IA
43714,Sibley,78.0,428.0,4683.0,131.0,20521.0,5069054.0,2463413.0,IA
43715,Sioux Center,142.0,1072.0,11738.0,456.0,75632.0,12705104.0,9079014.0,IA
43716,Fostoria,6.0,25.0,272.0,18.0,2970.0,294180.0,356467.0,IA
43717,Spencer,301.0,3073.0,33645.0,674.0,105533.0,36416222.0,12668446.0,IA
43719,Arnolds Park,33.0,184.0,2011.0,62.0,9755.0,2176983.0,1171019.0,IA
43720,Dickens,1.0,3.0,33.0,1.0,161.0,36124.0,19370.0,IA
43721,Gillett Grove,9.0,50.5,550.75,17.5,2753.0,596421.75,330469.25,IA
43722,Superior,1.0,6.0,61.0,3.0,500.0,66211.0,59991.0,IA
43723,Gruver,1.0,9.0,98.0,4.0,596.0,106369.0,71497.0,IA
43724,Wallingford,4.0,31.0,339.0,12.0,2055.0,367051.0,246718.0,IA
43725,Estherville,188.0,1056.0,11558.0,406.0,63533.0,12510483.0,7626697.0,IA
43726,Everly,18.0,72.0,785.0,52.0,8572.0,849208.0,1029010.0,IA
43727,Gillett Grove,59.25,322.5,3528.5,126.75,20051.5,3819311.5,2407031.0,IA
43728,Graettinger,28.0,150.0,1642.0,45.0,7475.0,1777510.0,897324.0,IA
43729,Greenville,3.0,12.0,129.0,4.0,626.0,140045.0,75093.0,IA
43730,Gillett Grove,19.5,92.75,1015.25,31.75,5217.0,1099201.25,626242.25,IA
43731,Harris,4.0,17.0,190.0,6.0,929.0,206000.0,111503.0,IA
43732,Hartley,43.0,192.0,2100.0,72.0,11838.0,2273250.0,1421049.0,IA
43733,Lake Park,26.0,110.0,1199.0,86.0,13515.0,1298106.0,1622417.0,IA
43734,Melvin,7.0,32.0,351.0,10.0,1711.0,379395.0,205357.0,IA
43735,West Okoboji,13.0,75.0,823.0,23.0,3644.0,891251.0,437433.0,IA
43736,Milford,80.0,667.0,7299.0,160.0,25117.0,7900136.0,3015159.0,IA
43737,Wahpeton,7.0,41.0,449.0,13.0,1989.0,486442.0,238750.0,IA
43739,Ocheyedan,16.0,76.0,832.0,25.0,4059.0,900259.0,487287.0,IA
43740,Spirit Lake,139.0,926.0,10137.0,281.0,44039.0,10971383.0,5286525.0,IA
43741,Okoboji,23.0,130.0,1425.0,40.0,6307.0,1542635.0,757138.0,IA
43742,Royal,6.0,24.0,268.0,18.0,2929.0,290159.0,351595.0,IA
43743,Ruthven,25.0,126.0,1379.0,41.0,6858.0,1492503.0,823211.0,IA
43747,Orleans,11.0,47.0,514.0,27.0,4202.0,556719.0,504414.0,IA
43749,Terril,8.0,70.0,763.0,17.0,2605.0,826179.0,312697.0,IA
43751,Webb,7.0,32.0,346.0,10.0,1673.0,374438.0,200777.0,IA
43752,Gillett Grove,3.5,18.5,201.5,6.25,1061.0,218064.5,127357.5,IA
43753,Lidderdale,2.0,8.0,87.0,2.0,371.0,94105.0,44570.0,IA
43754,Halbur,54.75,478.5,5239.75,123.25,20979.0,5671354.25,2518348.5,IA
43755,Willey,1.0,3.0,34.0,1.0,145.0,36664.0,17365.0,IA
43756,Carroll,209.0,1871.0,20492.0,480.0,81727.0,22180210.0,9810682.0,IA
43757,Arcadia,10.0,33.0,365.0,26.0,4368.0,395105.0,524332.0,IA
43758,Westside,12.0,63.0,688.0,22.0,3681.0,744153.0,441847.0,IA
43759,Arthur,6.0,31.0,344.0,9.0,1569.0,372038.0,188368.0,IA
43760,Auburn,9.0,47.0,519.0,16.0,2754.0,561486.0,330616.0,IA
43761,Yetter,10.75,48.5,533.5,20.0,3456.75,577301.5,414976.25,IA
43762,Breda,12.0,43.0,474.0,33.0,5669.0,512829.0,680559.0,IA
43763,Ricketts,11.25,55.25,607.0,22.75,3902.5,656937.25,468482.75,IA
43764,Charter Oak,16.0,73.0,797.0,22.0,3835.0,862853.0,460362.0,IA
43765,Dedham,8.0,58.0,638.0,20.0,3352.0,690581.0,402394.0,IA
43766,Deloit,10.0,53.0,581.0,18.0,3108.0,628382.0,373107.0,IA
43767,Denison,165.0,973.0,10655.0,462.0,78526.0,11532274.0,9426420.0,IA
43769,Lanesboro,48.0,276.75,3030.5,125.0,21197.25,3279938.0,2544571.25,IA
43770,Ralston,0.0,0.0,4.0,0.0,17.0,4227.0,2002.0,IA
43771,Glidden,25.0,126.0,1376.0,36.0,5875.0,1489146.0,705293.0,IA
43772,Halbur,27.25,130.0,1423.75,49.25,8398.25,1540896.0,1008148.75,IA
43773,Ida Grove,75.0,356.0,3895.0,141.0,24259.0,4215718.0,2912063.0,IA
43774,Irwin,9.0,38.0,420.0,20.0,3442.0,454493.0,413237.0,IA
43775,Kirkman,2.0,8.0,86.0,4.0,704.0,92913.0,84479.0,IA
43776,Kiron,12.0,63.0,690.0,22.0,3722.0,746366.0,446738.0,IA
43777,Lanesboro,29.0,184.5,2019.0,60.0,10199.0,2185065.0,1224298.5,IA
43778,Lake City,55.0,427.0,4674.0,132.0,22428.0,5058576.0,2692303.0,IA
43779,Lake View,47.0,240.0,2626.0,82.0,13942.0,2842405.0,1673674.0,IA
43780,Lanesboro,28.25,176.75,1933.25,56.5,9618.0,2092327.0,1154574.25,IA
43781,Lohrville,10.0,36.0,390.0,11.0,1894.0,422016.0,227369.0,IA
43783,Lanesboro,12.0,57.5,629.25,20.25,3488.0,680982.5,418730.75,IA
43785,Manilla,28.0,152.0,1664.0,49.0,8408.0,1801110.0,1009366.0,IA
43786,Halbur,18.0,114.5,1255.5,32.5,5577.5,1358863.0,669580.25,IA
43788,Manning,34.0,263.0,2883.0,58.0,9889.0,3120083.0,1187148.0,IA
43789,Aspinwall,3.0,14.0,153.0,5.0,771.0,165069.0,92507.0,IA
43790,Odebolt,37.0,214.0,2349.0,77.0,13120.0,2542002.0,1574932.0,IA
43792,Schleswig,20.0,109.0,1190.0,38.0,6422.0,1287924.0,770889.0,IA
43793,Scranton,18.0,76.0,835.0,25.0,4200.0,903328.0,504135.0,IA
43795,Templeton,17.0,132.0,1450.0,29.0,4973.0,1569037.0,596997.0,IA
43796,Vail,6.0,33.0,356.0,11.0,1908.0,385842.0,229097.0,IA
43797,Wall Lake,20.0,114.0,1245.0,41.0,6956.0,1347716.0,834996.0,IA
43799,Omaha,6606.0,189949.0,2158577.0,17439.0,3037821.0,2336366059.0,364668177.0,IA
43800,Carter Lake,47.0,716.0,7842.0,253.0,43033.0,8487448.0,5165836.0,IA
43801,Bellevue,629.0,9091.0,105070.0,1157.0,201607.0,113724235.0,24201457.0,IA
43802,Council Bluffs,897.0,20016.0,219173.0,4887.0,831573.0,237224790.0,99824265.0,IA
43807,Arion,0.0,1.0,14.0,0.0,65.0,14684.0,7835.0,IA
43808,Avoca,46.0,888.0,9727.0,207.0,35189.0,10528217.0,4224191.0,IA
43809,Walnut,21.0,403.0,4413.0,94.0,15963.0,4776024.0,1916264.0,IA
43810,Blencoe,6.0,34.0,368.0,11.0,1858.0,398626.0,223061.0,IA
43811,Carson,27.0,95.0,1039.0,27.0,4398.0,1124351.0,527972.0,IA
43813,Crescent,18.0,102.0,1119.0,30.0,5089.0,1211480.0,610935.0,IA
43815,Defiance,10.0,46.0,498.0,24.0,4086.0,539528.0,490553.0,IA
43817,Dow City,10.0,47.0,512.0,14.0,2461.0,553710.0,295423.0,IA
43818,Buck Grove,5.0,27.0,295.0,9.0,1489.0,318989.0,178765.0,IA
43819,Dunlap,37.0,168.0,1844.0,58.0,9834.0,1996404.0,1180451.0,IA
43821,Westphalia,3.0,12.0,135.0,4.0,655.0,145915.0,78603.0,IA
43822,Earling,14.0,57.0,625.0,18.0,3038.0,676959.0,364671.0,IA
43823,Elk Horn,36.0,160.0,1748.0,84.0,14329.0,1891882.0,1720148.0,IA
43824,Kimballton,13.0,51.0,563.0,34.0,5822.0,609152.0,698887.0,IA
43825,Elliott,10.0,67.0,730.0,22.0,3596.0,789977.0,431674.0,IA
43827,Emerson,12.0,51.0,554.0,17.0,2765.0,599672.0,331900.0,IA
43828,Glenwood,149.0,840.0,9199.0,306.0,52129.0,9957003.0,6257737.0,IA
43829,Griswold,55.0,224.0,2454.0,80.0,13228.0,2655786.0,1587955.0,IA
43830,Hancock,6.0,35.0,387.0,12.0,2017.0,418367.0,242140.0,IA
43831,Tennant,1.0,3.0,36.0,1.0,176.0,39138.0,21083.0,IA
43832,Harlan,200.0,971.0,10634.0,327.0,55627.0,11510116.0,6677671.0,IA
43834,Hastings,3.0,15.0,163.0,5.0,816.0,176931.0,97926.0,IA
43835,Henderson,2.0,10.0,113.0,3.0,562.0,121954.0,67498.0,IA
43837,Lewis,4.0,18.0,200.0,7.0,1077.0,216167.0,129251.0,IA
43838,Little Sioux,3.0,13.0,143.0,4.0,760.0,154316.0,91245.0,IA
43839,Logan,48.0,248.0,2721.0,79.0,13483.0,2944843.0,1618568.0,IA
43840,Magnolia,1.0,4.0,40.0,2.0,358.0,43487.0,42976.0,IA
43841,McClelland,4.0,51.0,557.0,14.0,2429.0,602820.0,291538.0,IA
43842,Macedonia,2.0,7.0,82.0,2.0,347.0,88739.0,41670.0,IA
43844,Malvern,23.0,102.0,1114.0,34.0,5558.0,1205586.0,667255.0,IA
43845,Marne,5.0,19.0,213.0,10.0,1593.0,230903.0,191209.0,IA
43846,Minden,13.0,60.0,657.0,23.0,3855.0,711417.0,462809.0,IA
43847,Modale,5.0,28.0,304.0,9.0,1506.0,328864.0,180753.0,IA
43848,Missouri Valley,90.0,565.0,6183.0,155.0,26396.0,6692791.0,3168650.0,IA
43849,Blair,170.0,2286.0,26827.0,275.0,47977.0,29037086.0,5759269.0,IA
43852,Mondamin,8.0,33.0,356.0,19.0,3172.0,385293.0,380761.0,IA
43853,Moorhead,6.0,26.0,285.0,9.0,1550.0,308301.0,186085.0,IA
43854,Neola,22.0,103.0,1133.0,39.0,6645.0,1226176.0,797683.0,IA
43856,Oakland,38.0,217.0,2374.0,73.0,12390.0,2569883.0,1487384.0,IA
43857,Pacific Junction,2.0,12.0,127.0,4.0,743.0,137680.0,89172.0,IA
43858,Panama,5.0,18.0,202.0,6.0,979.0,218234.0,117561.0,IA
43859,Persia,3.0,32.0,356.0,10.0,1756.0,384816.0,210748.0,IA
43860,Pisgah,9.0,41.0,445.0,14.0,2370.0,481113.0,284476.0,IA
43862,Portsmouth,7.0,30.0,328.0,9.0,1593.0,355093.0,191285.0,IA
43863,Red Oak,185.0,1055.0,11551.0,304.0,50311.0,12502353.0,6039423.0,IA
43864,Coburg,3.0,14.0,157.0,5.0,826.0,169611.0,99118.0,IA
43866,Shelby,25.0,217.0,2380.0,56.0,9574.0,2576018.0,1149239.0,IA
43867,Silver City,9.0,39.0,425.0,11.0,1916.0,459997.0,229957.0,IA
43868,Soldier,10.0,45.0,494.0,16.0,2686.0,534210.0,322440.0,IA
43869,Stanton,28.0,127.0,1388.0,44.0,7316.0,1502739.0,878178.0,IA
43870,Treynor,8.0,51.0,555.0,29.0,4872.0,601187.0,584891.0,IA
43871,Underwood,10.0,139.0,1517.0,39.0,6615.0,1642003.0,794110.0,IA
43874,Woodbine,52.0,208.0,2277.0,119.0,20286.0,2464122.0,2435138.0,IA
43875,Shenandoah,173.0,964.0,10558.0,342.0,56659.0,11427253.0,6801511.0,IA
43876,Blanchard,1.0,4.0,45.0,1.0,233.0,46160.0,28006.0,IA
43877,College Springs,3.0,13.0,140.0,4.0,725.0,151871.0,86970.0,IA
43879,Braddyville,5.0,21.0,227.0,7.0,1170.0,231537.0,140477.0,IA
43880,Shambaugh,0.0,2.0,20.0,1.0,103.0,21563.0,12348.0,IA
43881,Hepburn,1.0,6.0,61.0,2.0,284.0,65596.0,34122.0,IA
43883,Clarinda,125.0,802.0,8782.0,251.0,41604.0,9505048.0,4994251.0,IA
43884,Yorktown,34.5,214.5,2348.25,67.25,11190.75,2536732.0,1343336.0,IA
43885,Coin,7.0,30.0,331.0,10.0,1709.0,338138.0,205153.0,IA
43887,Essex,13.0,51.0,559.0,16.0,2622.0,604995.0,314713.0,IA
43888,Farragut,7.0,27.0,291.0,18.0,2919.0,315220.0,350365.0,IA
43889,Hamburg,23.0,136.0,1492.0,40.0,6803.0,1523776.0,816706.0,IA
43890,Imogene,4.0,15.0,159.0,10.0,1595.0,172250.0,191455.0,IA
43891,New Market,8.0,22.0,244.0,7.0,1154.0,264193.0,138520.0,IA
43892,Northboro,1.0,6.0,64.0,2.0,331.0,65437.0,39702.0,IA
43893,Randolph,4.0,16.0,174.0,11.0,1742.0,188138.0,209114.0,IA
43894,Riverton,4.0,14.0,155.0,9.0,1551.0,167513.0,186190.0,IA
43895,Sidney,35.0,142.0,1554.0,45.0,7678.0,1681843.0,921678.0,IA
43896,Tabor,15.0,60.0,658.0,19.0,3252.0,712404.0,390409.0,IA
43897,Thurman,1.0,4.0,47.0,1.0,213.0,50580.0,25588.0,IA
43898,Yorktown,271.5,3824.5,41879.0,1303.0,214433.0,45328250.5,25741114.5,IA
43899,Sageville,4.0,31.0,342.0,15.0,2472.0,370524.0,296752.0,IA
43900,Dubuque,1066.0,15203.0,166469.0,5177.0,851795.0,180179494.0,102251709.0,IA
43901,Asbury,23.0,464.0,5079.0,125.0,20556.0,5497766.0,2467621.0,IA
43905,Andrew,14.0,81.0,883.0,36.0,5647.0,955724.0,677918.0,IA
43906,St. Donatus,4.0,22.0,238.0,10.0,1521.0,257330.0,182530.0,IA
43907,Springbrook,3.0,15.0,168.0,6.0,959.0,181747.0,115062.0,IA
43908,Bellevue,81.0,375.0,4103.0,150.0,23423.0,4441336.0,2811755.0,IA
43909,Bernard,4.0,24.0,260.0,8.0,1179.0,281918.0,141510.0,IA
43910,Cascade,66.0,324.0,3553.0,156.0,24341.0,3845119.0,2921938.0,IA
43911,Millville,2.0,9.0,96.0,4.0,610.0,103381.0,73171.0,IA
43912,Osterdock,1.0,3.0,35.0,1.0,222.0,37571.0,26592.0,IA
43913,Colesburg,9.0,45.0,493.0,16.0,2540.0,533251.0,304901.0,IA
43914,Welton,4.0,18.0,196.0,7.0,1103.0,211785.0,132458.0,IA
43915,Delmar,9.0,35.0,381.0,14.0,2147.0,412019.0,257692.0,IA
43916,Maquoketa,143.0,2444.0,26756.0,595.0,93209.0,28960249.0,11189003.0,IA
43917,Dundee,5.0,26.0,290.0,11.0,1654.0,313387.0,198558.0,IA
43918,Durango,2.0,11.0,118.0,8.0,1368.0,128001.0,164258.0,IA
43919,Rickardsville,8.0,36.0,394.0,28.0,4561.0,426699.0,547564.0,IA
43920,Graf,0.0,19.0,209.0,6.0,1001.0,226112.0,120117.0,IA
43921,Farley,32.0,159.0,1742.0,58.0,9468.0,1885412.0,1136542.0,IA
43922,Dyersville,169.0,1866.0,20437.0,508.0,79554.0,22120592.0,9549920.0,IA
43923,New Vienna,13.0,53.0,576.0,42.0,6548.0,623228.0,785984.0,IA
43924,Earlville,21.0,107.0,1176.0,39.0,6065.0,1273251.0,728016.0,IA
43926,Edgewood,36.0,160.0,1756.0,53.0,8251.0,1900781.0,990413.0,IA
43927,Volga,4.0,18.0,198.0,5.0,846.0,214113.0,101573.0,IA
43928,Elkader,59.0,355.0,3889.0,118.0,19362.0,4209198.0,2324223.0,IA
43929,Elkport,29.25,160.25,1754.25,54.75,9032.5,1898453.25,1084250.5,IA
43930,Bankston,29.25,160.25,1754.25,54.75,9032.5,1898453.25,1084250.5,IA
43931,Epworth,27.0,134.0,1465.0,48.0,7961.0,1585251.0,955603.0,IA
43935,St. Olaf,3.0,13.0,142.0,4.0,616.0,153791.0,73926.0,IA
43936,Farmersburg,5.0,27.0,293.0,11.0,1849.0,317466.0,221904.0,IA
43938,Elkport,4.5,25.75,281.25,9.25,1553.75,304507.0,186494.5,IA
43939,Garber,1.0,7.0,77.0,3.0,493.0,83599.0,59170.0,IA
43940,Garnavillo,11.0,66.0,720.0,22.0,3651.0,779392.0,438312.0,IA
43941,Clayton,16.0,88.0,962.0,37.0,6060.0,1040725.0,727451.0,IA
43942,Greeley,3.0,18.0,195.0,6.0,1006.0,211149.0,120730.0,IA
43943,Luxemburg,3.0,13.0,146.0,11.0,1659.0,157923.0,199165.0,IA
43944,Glen Haven,1.0,4.0,33.0,1.0,101.0,43670.0,12153.0,IA
43947,Guttenberg,75.0,386.0,4231.0,163.0,26833.0,4579304.0,3221147.0,IA
43948,Holy Cross,10.0,41.0,445.0,32.0,5058.0,481433.0,607159.0,IA
43949,North Buena Vista,1.0,4.0,42.0,2.0,269.0,45543.0,32235.0,IA
43951,La Motte,9.0,52.0,569.0,23.0,3642.0,616311.0,437165.0,IA
43952,Delaware,1.0,6.0,64.0,2.0,331.0,69515.0,39747.0,IA
43953,Manchester,104.0,840.0,9202.0,343.0,53765.0,9960161.0,6454056.0,IA
43956,Miles,19.0,81.0,892.0,54.0,8410.0,965756.0,1009513.0,IA
43960,Centralia,1.0,59.0,644.0,19.0,3084.0,696854.0,370189.0,IA
43961,Peosta,50.0,2220.0,24311.0,708.0,116444.0,26313077.0,13978292.0,IA
43963,Spragueville,2.0,7.0,76.0,5.0,716.0,82219.0,85944.0,IA
43964,Preston,27.0,112.0,1231.0,74.0,11600.0,1332094.0,1392449.0,IA
43965,Sabula,11.0,47.0,511.0,31.0,4813.0,552762.0,577807.0,IA
43968,Balltown,2.0,8.0,85.0,6.0,985.0,92098.0,118186.0,IA
43969,Sherrill,6.0,27.0,295.0,21.0,3415.0,319474.0,409967.0,IA
43973,Strawberry Point,40.0,172.0,1882.0,51.0,8049.0,2036710.0,966187.0,IA
43975,Worthington,11.0,43.0,473.0,34.0,5383.0,512397.0,646209.0,IA
43977,Zwingle,5.0,19.0,207.0,7.0,1122.0,224242.0,134638.0,IA
43978,Calmar,22.0,91.0,991.0,73.0,11965.0,1073092.0,1436320.0,IA
43979,Decorah,218.0,1406.0,15394.0,508.0,83514.0,16661538.0,10025213.0,IA
43981,Spillville,11.0,45.0,492.0,36.0,5942.0,532933.0,713324.0,IA
43982,Protivin,15.0,68.0,748.0,39.0,6424.0,809747.0,771103.0,IA
43983,Castalia,6.0,23.0,248.0,9.0,1539.0,268274.0,184699.0,IA
43984,Chester,8.0,41.0,447.0,17.0,2814.0,484303.0,337809.0,IA
43985,Clermont,24.0,108.0,1179.0,41.0,6447.0,1276434.0,773937.0,IA
43986,Cresco,115.0,625.0,6842.0,196.0,32206.0,7405375.0,3866086.0,IA
43987,Eitzen,7.0,69.0,624.0,0.0,0.0,675009.0,52.0,IA
43988,Elgin,20.0,93.0,1013.0,35.0,5539.0,1096697.0,664957.0,IA
43990,Fayette,28.0,131.0,1434.0,49.0,7745.0,1552172.0,929678.0,IA
43991,Jackson Junction,1.0,5.0,51.0,4.0,619.0,55480.0,74260.0,IA
43992,Fort Atkinson,23.0,94.0,1034.0,76.0,12483.0,1119572.0,1498533.0,IA
43995,Harpers Ferry,9.0,34.0,376.0,15.0,2389.0,406598.0,286757.0,IA
43996,Hawkeye,7.0,135.0,1477.0,32.0,4950.0,1599029.0,594160.0,IA
43997,Lansing,39.0,678.0,7420.0,210.0,34505.0,8031114.0,4142092.0,IA
43998,Lawler,6.0,29.0,313.0,10.0,1638.0,338529.0,196607.0,IA
43999,Lime Springs,11.0,47.0,513.0,27.0,4409.0,555762.0,529238.0,IA
44000,Luana,9.0,47.0,519.0,14.0,2248.0,561442.0,269881.0,IA
44001,Marquette,9.0,52.0,573.0,22.0,3611.0,620161.0,433483.0,IA
44002,McGregor,22.0,123.0,1347.0,52.0,8487.0,1457575.0,1018822.0,IA
44006,Monona,44.0,224.0,2456.0,68.0,10646.0,2658633.0,1277986.0,IA
44007,New Albin,15.0,67.0,734.0,26.0,4323.0,794101.0,518906.0,IA
44008,Ossian,25.0,102.0,1121.0,42.0,6956.0,1212816.0,834990.0,IA
44009,Postville,60.0,261.0,2857.0,140.0,22988.0,3092826.0,2759573.0,IA
44011,Randalia,1.0,11.0,115.0,2.0,386.0,124788.0,46368.0,IA
44012,Ridgeway,10.0,49.0,532.0,18.0,2937.0,575292.0,352533.0,IA
44013,St. Lucas,4.0,87.0,950.0,20.0,3181.0,1027716.0,381874.0,IA
44016,Waterville,4.0,13.0,147.0,6.0,934.0,158897.0,112063.0,IA
44017,Waucoma,6.0,128.0,1400.0,30.0,4689.0,1514817.0,562869.0,IA
44021,Waukon,134.0,936.0,10247.0,308.0,50728.0,11090585.0,6089573.0,IA
44023,West Union,116.0,684.0,7493.0,261.0,40927.0,8110164.0,4913035.0,IA
44024,Ainsworth,10.0,53.0,581.0,20.0,3123.0,628550.0,374852.0,IA
44025,Alburnett,13.0,58.0,630.0,23.0,3558.0,681725.0,427150.0,IA
44026,Walford,10.0,92.0,1011.0,23.0,3816.0,1094642.0,458075.0,IA
44027,Morley,4.0,19.0,204.0,8.0,1257.0,221032.0,150934.0,IA
44028,Anamosa,109.0,667.0,7308.0,214.0,33497.0,7909674.0,4021082.0,IA
44029,Atkins,18.0,79.0,863.0,24.0,4016.0,934234.0,482105.0,IA
44030,Baldwin,7.0,28.0,303.0,11.0,1688.0,328462.0,202606.0,IA
44031,Belle Plaine,75.0,419.0,4592.0,127.0,19816.0,4970690.0,2378730.0,IA
44032,Blairstown,16.0,75.0,821.0,27.0,4268.0,889110.0,512313.0,IA
44033,Brandon,11.0,46.0,503.0,17.0,2737.0,544921.0,328500.0,IA
44034,Brooklyn,40.0,203.0,2226.0,61.0,9497.0,2409594.0,1140066.0,IA
44035,Center Junction,1.0,4.0,45.0,2.0,241.0,48408.0,28876.0,IA
44036,Center Point,55.0,253.0,2765.0,184.0,28762.0,2992624.0,3452671.0,IA
44037,Urbana,35.0,116.0,1271.0,48.0,7931.0,1375478.0,952096.0,IA
44038,Central City,39.0,169.0,1845.0,67.0,10411.0,1997268.0,1249710.0,IA
44039,Prairieburg,5.0,29.0,312.0,10.0,1606.0,338228.0,192799.0,IA
44040,Vining,2.0,7.0,80.0,3.0,400.0,86265.0,48046.0,IA
44042,Chelsea,6.0,27.0,294.0,9.0,1478.0,318582.0,177439.0,IA
44043,Clarence,26.0,132.0,1445.0,43.0,6733.0,1564306.0,808201.0,IA
44044,Clutier,10.0,52.0,567.0,18.0,2921.0,613656.0,350615.0,IA
44045,Coggon,29.0,160.0,1747.0,57.0,8979.0,1890953.0,1077890.0,IA
44048,Guernsey,2.0,15.0,160.0,4.0,717.0,172817.0,86040.0,IA
44049,Deep River,10.0,63.0,686.0,19.0,3080.0,742697.0,369765.0,IA
44051,Delhi,13.0,55.0,604.0,35.0,5469.0,653678.0,656507.0,IA
44053,Dysart,36.0,189.0,2070.0,64.0,10664.0,2240603.0,1280177.0,IA
44055,Elberon,5.0,21.0,228.0,7.0,1146.0,246949.0,137542.0,IA
44056,Cedar Rapids,2044.0,36391.0,398470.0,9932.0,1643369.0,431289255.0,197274420.0,IA
44057,Ely,8.0,321.0,3515.0,67.0,11067.0,3804925.0,1328513.0,IA
44060,Fairfax,14.0,537.0,5878.0,109.0,17963.0,6362299.0,2156278.0,IA
44061,Garrison,9.0,37.0,401.0,13.0,2111.0,433664.0,253402.0,IA
44062,Harper,4.0,17.0,183.0,6.0,939.0,197751.0,112725.0,IA
44063,Hartwick,2.0,10.0,105.0,3.0,448.0,113643.0,53769.0,IA
44065,Hiawatha,218.0,3304.0,36183.0,854.0,141342.0,39162696.0,16967015.0,IA
44066,Robins,49.0,484.0,5297.0,198.0,32824.0,5733676.0,3940311.0,IA
44067,Hopkinton,12.0,52.0,570.0,33.0,5160.0,616801.0,619471.0,IA
44068,Iowa City,1015.0,14822.0,162295.0,3728.0,616761.0,175662150.0,74037642.0,IA
44069,Hills,10.0,98.0,1077.0,36.0,6014.0,1165638.0,721879.0,IA
44071,Tiffin,14.0,264.0,2894.0,69.0,11477.0,3132390.0,1377704.0,IA
44072,North Liberty,156.0,2215.0,24256.0,690.0,114134.0,26253561.0,13700990.0,IA
44073,Coralville,313.0,8619.0,94371.0,2288.0,378558.0,102144054.0,45443178.0,IA
44077,University Heights,10.0,60.0,662.0,18.0,2970.0,716774.0,356508.0,IA
44080,Kalona,85.0,387.0,4238.0,232.0,38448.0,4587499.0,4615360.0,IA
44081,Kinross,2.0,8.0,90.0,3.0,465.0,97913.0,55814.0,IA
44082,Keota,30.0,142.0,1550.0,53.0,7980.0,1677623.0,957951.0,IA
44083,Keystone,14.0,65.0,714.0,24.0,3711.0,773171.0,445508.0,IA
44084,Ladora,2.0,9.0,100.0,4.0,549.0,108599.0,65945.0,IA
44085,Mount Vernon,88.0,440.0,4818.0,177.0,27738.0,5214497.0,3329781.0,IA
44086,Lisbon,26.0,132.0,1446.0,53.0,8323.0,1564716.0,999169.0,IA
44087,Lost Nation,14.0,56.0,611.0,22.0,3446.0,661391.0,413658.0,IA
44088,Lowden,20.0,98.0,1072.0,32.0,4993.0,1160035.0,599334.0,IA
44089,Luzerne,6.0,28.0,302.0,10.0,1568.0,326593.0,188186.0,IA
44090,Marengo,81.0,389.0,4255.0,149.0,23297.0,4605539.0,2796611.0,IA
44093,Marion,532.0,5887.0,64463.0,2020.0,334252.0,69772286.0,40124500.0,IA
44094,Martelle,4.0,19.0,204.0,8.0,1255.0,220597.0,150638.0,IA
44095,Mechanicsville,32.0,115.0,1262.0,111.0,17299.0,1365614.0,2076623.0,IA
44096,Monmouth,3.0,13.0,141.0,5.0,783.0,152367.0,93985.0,IA
44097,Monticello,143.0,872.0,9549.0,443.0,69285.0,10335436.0,8317127.0,IA
44099,Mount Auburn,4.0,17.0,187.0,6.0,986.0,202566.0,118365.0,IA
44101,Bertram,6.0,42.0,465.0,26.0,4241.0,503342.0,509108.0,IA
44103,Newhall,17.0,74.0,808.0,23.0,3758.0,874167.0,451108.0,IA
44104,Parnell,2.0,27.0,297.0,3.0,572.0,321205.0,68678.0,IA
44105,North English,29.0,117.0,1279.0,46.0,7124.0,1384664.0,855232.0,IA
44106,Millersburg,6.0,24.0,263.0,9.0,1463.0,284338.0,175620.0,IA
44110,Norway,6.0,25.0,278.0,8.0,1294.0,300899.0,155277.0,IA
44112,Olin,20.0,96.0,1047.0,41.0,6449.0,1133757.0,774202.0,IA
44113,Onslow,8.0,30.0,325.0,11.0,1746.0,351354.0,209587.0,IA
44115,Oxford,6.0,122.0,1333.0,32.0,5254.0,1442735.0,630745.0,IA
44116,Oxford Junction,7.0,26.0,281.0,10.0,1513.0,304455.0,181611.0,IA
44118,Palo,21.0,118.0,1289.0,34.0,5692.0,1395122.0,683328.0,IA
44123,Riverside,33.0,150.0,1643.0,90.0,14900.0,1777810.0,1788606.0,IA
44127,Rowley,2.0,9.0,102.0,3.0,554.0,110404.0,66556.0,IA
44129,Ryan,17.0,75.0,817.0,47.0,7402.0,884768.0,888597.0,IA
