zip,city,city_vmt_estimate,natl_avg_vmt_estimate,natl_per_capita_vmt_estimate
55733,Cloquet,78249741,75422411,7555
55733,Duluth,545638990,75422411,7555
55733,Thomson,1020059,75422411,7555
55733,Esko,7755770,75422411,7555
55734,Gilbert,5496371,75422411,7555
55734,Eveleth,19936097,75422411,7555
55734,Mountain Iron,44294501,75422411,7555
55734,Leonidas,721213,75422411,7555
55734,Virginia,56971984,75422411,7555
55735,Finlayson,1337420,75422411,7555
55735,Rutledge,838159,75422411,7555
55736,Floodwood,2452431,75422411,7555
55741,Gilbert,5496371,75422411,7555
55741,McKinley,1397,75422411,7555
55741,Biwabik,300240,75422411,7555
55741,Virginia,56971984,75422411,7555
55744,Coleraine,27917529,75422411,7555
55744,Grand Rapids,69718375,75422411,7555
55744,Cohasset,30431907,75422411,7555
55744,Taconite,14140767,75422411,7555
55744,La Prairie,7974586,75422411,7555
55744,Bovey,5659348,75422411,7555
55746,Hibbing,132580676,75422411,7555
55746,Nashwauk,15556066,75422411,7555
55746,Chisholm,12744594,75422411,7555
55746,Buhl,6801301,75422411,7555
55746,Keewatin,3626802,75422411,7555
55748,Hill City,2307590,75422411,7555
55750,Babbitt,7276678,75422411,7555
55750,Hoyt Lakes,2854294,75422411,7555
55751,Eveleth,19936097,75422411,7555
55751,Iron Junction,639214,75422411,7555
55751,Mountain Iron,44294501,75422411,7555
55756,Kerrick,406346,75422411,7555
55757,Kettle River,536467,75422411,7555
55758,Buhl,6801301,75422411,7555
55758,Mountain Iron,44294501,75422411,7555
55758,Kinney,0,75422411,7555
55760,McGregor,3443220,75422411,7555
55764,Marble,5233267,75422411,7555
55765,Meadowlands,216407,75422411,7555
55767,Mahtowa,22622312,75422411,7555
55767,Moose Lake,10208455,75422411,7555
55768,Buhl,6801301,75422411,7555
55768,Eveleth,19936097,75422411,7555
55768,Mountain Iron,44294501,75422411,7555
55768,Leonidas,721213,75422411,7555
55768,Virginia,56971984,75422411,7555
55768,Kinney,0,75422411,7555
55769,Hibbing,132580676,75422411,7555
55769,Nashwauk,15556066,75422411,7555
55769,Marble,5233267,75422411,7555
55769,Keewatin,3626802,75422411,7555
55771,Orr,2227532,75422411,7555
55771,Nett Lake,292733,75422411,7555
55775,Hibbing,132580676,75422411,7555
55782,Soudan,992879,75422411,7555
55783,Sturgeon Lake,2995636,75422411,7555
55783,Willow River,8572817,75422411,7555
55783,Denham,46910,75422411,7555
55786,Taconite,14140767,75422411,7555
55787,Wright,1880988,75422411,7555
55787,Tamarack,2226556,75422411,7555
55790,Tower,2092345,75422411,7555
55790,Soudan,992879,75422411,7555
55792,Gilbert,5496371,75422411,7555
55792,Eveleth,19936097,75422411,7555
55792,Mountain Iron,44294501,75422411,7555
55792,Virginia,56971984,75422411,7555
55793,Warba,3176387,75422411,7555
55795,Rutledge,838159,75422411,7555
55795,Bruno,443594,75422411,7555
55795,Willow River,8572817,75422411,7555
55795,Denham,46910,75422411,7555
55797,Duluth,545638990,75422411,7555
55797,Wrenshall,1623234,75422411,7555
55798,Wright,1880988,75422411,7555
55802,Superior,236502635,75422411,7555
55802,Duluth,545638990,75422411,7555
55803,Duluth,545638990,75422411,7555
55803,Arnold,15663599,75422411,7555
55804,Duluth,545638990,75422411,7555
55804,Arnold,15663599,75422411,7555
55805,Duluth,545638990,75422411,7555
55806,Duluth,545638990,75422411,7555
55807,Superior,236502635,75422411,7555
55807,Duluth,545638990,75422411,7555
55807,Proctor,20552924,75422411,7555
55808,Superior,236502635,75422411,7555
55808,Duluth,545638990,75422411,7555
55810,Duluth,545638990,75422411,7555
55810,Proctor,20552924,75422411,7555
55810,Hermantown,137307863,75422411,7555
55811,Duluth,545638990,75422411,7555
55811,Hermantown,137307863,75422411,7555
55812,Duluth,545638990,75422411,7555
55901,Rochester,586966781,75422411,7555
55902,Rochester,586966781,75422411,7555
55904,Rochester,586966781,75422411,7555
55905,Rochester,586966781,75422411,7555
55906,Rochester,586966781,75422411,7555
55906,Hammond,159677,75422411,7555
55909,Adams,545804,75422411,7555
55910,Buffalo City,1032640,75422411,7555
55910,Minneiska,3882577,75422411,7555
55910,Elba,986435,75422411,7555
55910,Altura,1423000,75422411,7555
55912,Austin,88843754,75422411,7555
55912,Lansing,245445,75422411,7555
55912,Mapleview,31256,75422411,7555
55917,Blooming Prairie,3929777,75422411,7555
55918,Brownsdale,288532,75422411,7555
55919,Brownsville,2640561,75422411,7555
55920,Rochester,586966781,75422411,7555
55920,Byron,2765850,75422411,7555
55921,Caledonia,5880460,75422411,7555
55921,Eitzen,732300,75422411,7555
55921,New Albin,328834,75422411,7555
55922,Canton,1553117,75422411,7555
55923,Chatfield,9988909,75422411,7555
55924,Claremont,168722,75422411,7555
55925,Dakota,10390316,75422411,7555
55926,Dexter,4431822,75422411,7555
55926,Elkton,835170,75422411,7555
55927,Dodge Center,3411734,75422411,7555
55929,Dover,466608,75422411,7555
55929,St. Charles,4132858,75422411,7555
55931,Eitzen,732300,75422411,7555
55932,Elgin,1579686,75422411,7555
55933,Elkton,835170,75422411,7555
55934,Eyota,2831141,75422411,7555
55935,Fountain,2526785,75422411,7555
55936,Grand Meadow,1128394,75422411,7555
55939,Harmony,3135623,75422411,7555
55940,Hayfield,1601532,75422411,7555
55941,Hokah,4460405,75422411,7555
55941,Brownsville,2640561,75422411,7555
55943,Houston,1483587,75422411,7555
55943,Rushford Village,11447525,75422411,7555
55944,Mantorville,2319115,75422411,7555
55944,Dodge Center,3411734,75422411,7555
55944,Kasson,10324601,75422411,7555
55944,Byron,2765850,75422411,7555
55945,Buffalo City,1032640,75422411,7555
55945,Alma,8490538,75422411,7555
55945,Kellogg,931320,75422411,7555
55946,Kenyon,2789385,75422411,7555
55947,La Crosse,269163410,75422411,7555
55947,Hokah,4460405,75422411,7555
55947,Dakota,10390316,75422411,7555
55947,La Crescent,29135304,75422411,7555
55949,Whalan,325690,75422411,7555
55949,Lanesboro,1788879,75422411,7555
55950,Lansing,245445,75422411,7555
55951,Le Roy,132963,75422411,7555
55951,Chester,1652309,75422411,7555
55952,Rushford Village,11447525,75422411,7555
55952,Lewiston,1869785,75422411,7555
55953,Lyle,1117696,75422411,7555
55954,Mabel,643430,75422411,7555
55955,Mantorville,2319115,75422411,7555
55955,Kasson,10324601,75422411,7555
55956,Mazeppa,1176814,75422411,7555
55957,Millville,167675,75422411,7555
55959,Goodview,23819043,75422411,7555
55959,Winona,121267904,75422411,7555
55959,Minnesota City,2524576,75422411,7555
55959,Minneiska,3882577,75422411,7555
55959,Fountain City,8777724,75422411,7555
55959,Rollingstone,398926,75422411,7555
55960,Rochester,586966781,75422411,7555
55960,Pine Island,37613989,75422411,7555
55960,Oronoco,27991737,75422411,7555
55961,Ostrander,373523,75422411,7555
55962,Rushford Village,11447525,75422411,7555
55962,Peterson,181401,75422411,7555
55963,Pine Island,37613989,75422411,7555
55963,Mazeppa,1176814,75422411,7555
55964,Plainview,6231216,75422411,7555
55965,Preston,7567238,75422411,7555
55967,Racine,215815,75422411,7555
55968,Wabasha,17575780,75422411,7555
55969,Altura,1423000,75422411,7555
55969,Rollingstone,398926,75422411,7555
55970,Rose Creek,194810,75422411,7555
55971,Rushford Village,11447525,75422411,7555
55971,Rushford,3894440,75422411,7555
55972,St. Charles,4132858,75422411,7555
55972,Elba,986435,75422411,7555
55973,Sargeant,192745,75422411,7555
55974,Spring Grove,3506848,75422411,7555
55975,Ostrander,373523,75422411,7555
55975,Spring Valley,6752141,75422411,7555
55976,Rochester,586966781,75422411,7555
55976,Stewartville,1686443,75422411,7555
55977,Taopi,0,75422411,7555
55979,Utica,190067,75422411,7555
55981,Alma,8490538,75422411,7555
55981,Wabasha,17575780,75422411,7555
55981,Kellogg,931320,75422411,7555
55982,Waltham,159954,75422411,7555
55983,Wanamingo,1493709,75422411,7555
55985,West Concord,344389,75422411,7555
55987,Stockton,338379,75422411,7555
55987,Homer,2500084,75422411,7555
55987,Trempealeau,2692249,75422411,7555
55987,Goodview,23819043,75422411,7555
55987,Winona,121267904,75422411,7555
55987,Fountain City,8777724,75422411,7555
55990,Wykoff,674493,75422411,7555
55991,Hammond,159677,75422411,7555
55991,Zumbro Falls,431749,75422411,7555
55992,Wanamingo,1493709,75422411,7555
55992,Zumbrota,20274710,75422411,7555
55992,Mazeppa,1176814,75422411,7555
56001,Mankato,190050094,75422411,7555
56001,North Mankato,54333139,75422411,7555
56001,Skyline,0,75422411,7555
56001,Eagle Lake,2201821,75422411,7555
56001,St. Clair,729996,75422411,7555
56003,Mankato,190050094,75422411,7555
56003,North Mankato,54333139,75422411,7555
56007,Albert Lea,89013661,75422411,7555
56007,Manchester,563351,75422411,7555
56007,Twin Lakes,829294,75422411,7555
56007,Glenville,1685722,75422411,7555
56009,Alden,4812713,75422411,7555
56009,Conger,196151,75422411,7555
56009,Manchester,563351,75422411,7555
56010,Amboy,691543,75422411,7555
56011,Belle Plaine,22908687,75422411,7555
56013,Blue Earth,12493645,75422411,7555
56014,Bricelyn,220789,75422411,7555
56016,Geneva,479404,75422411,7555
56016,Clarks Grove,257534,75422411,7555
56017,Cleveland,1768423,75422411,7555
56019,Comfrey,471407,75422411,7555
56021,Courtland,732007,75422411,7555
56023,Delavan,470618,75422411,7555
56024,Eagle Lake,2201821,75422411,7555
56024,St. Clair,729996,75422411,7555
56025,Easton,236496,75422411,7555
56026,Ellendale,1955440,75422411,7555
56026,Geneva,479404,75422411,7555
56027,Elmore,1079285,75422411,7555
56028,Elysian,2448859,75422411,7555
56029,Emmons,731462,75422411,7555
56031,Fairmont,51353934,75422411,7555
56031,Northrop,56548,75422411,7555
56032,Freeborn,266107,75422411,7555
56033,Frost,259574,75422411,7555
56034,Garden City,1585457,75422411,7555
56035,Geneva,479404,75422411,7555
56036,Myrtle,10669,75422411,7555
56036,Twin Lakes,829294,75422411,7555
56036,Glenville,1685722,75422411,7555
56037,Good Thunder,471536,75422411,7555
56039,Granada,566001,75422411,7555
56041,Hanska,383436,75422411,7555
56042,Freeborn,266107,75422411,7555
56042,Hartland,435677,75422411,7555
56043,Hayward,977393,75422411,7555
56044,Le Sueur,31715748,75422411,7555
56044,Henderson,1885505,75422411,7555
56045,Hollandale,294652,75422411,7555
56048,Janesville,2208787,75422411,7555
56048,St. Clair,729996,75422411,7555
56050,Mankato,190050094,75422411,7555
56050,Kasota,928699,75422411,7555
56050,St. Peter,47439235,75422411,7555
56051,Kiester,383571,75422411,7555
56052,Kilkenny,54234,75422411,7555
56054,Lafayette,963108,75422411,7555
56055,Courtland,732007,75422411,7555
56055,Lake Crystal,8408131,75422411,7555
56056,La Salle,98311,75422411,7555
56057,Le Center,3493756,75422411,7555
56058,Le Sueur,31715748,75422411,7555
56058,Cleveland,1768423,75422411,7555
56058,Henderson,1885505,75422411,7555
56060,Lewisville,867566,75422411,7555
56062,La Salle,98311,75422411,7555
56062,Madelia,2974962,75422411,7555
56063,Madison Lake,3671055,75422411,7555
56065,Mapleton,3907865,75422411,7555
56068,Minnesota Lake,2383975,75422411,7555
56069,Montgomery,3674627,75422411,7555
56071,Heidelberg,145332,75422411,7555
56071,New Prague,14780738,75422411,7555
56072,New Richland,1003253,75422411,7555
56073,New Ulm,40928478,75422411,7555
56073,Searles,1013175,75422411,7555
56074,Nicollet,2166895,75422411,7555
56078,Pemberton,158197,75422411,7555
56080,St. Clair,729996,75422411,7555
56081,Ormsby,507501,75422411,7555
56081,La Salle,98311,75422411,7555
56081,St. James,5963993,75422411,7555
56082,Kasota,928699,75422411,7555
56082,St. Peter,47439235,75422411,7555
56083,Sanborn,2564083,75422411,7555
56083,Wanda,0,75422411,7555
56085,Cobden,0,75422411,7555
56085,Evan,447122,75422411,7555
56085,Sleepy Eye,2444327,75422411,7555
56087,Springfield,1343828,75422411,7555
56088,Truman,2982843,75422411,7555
56089,Twin Lakes,829294,75422411,7555
56090,Vernon Center,752541,75422411,7555
56091,Waldorf,358139,75422411,7555
56093,Waseca,29092333,75422411,7555
56096,Waterville,4043356,75422411,7555
56097,Wells,3840899,75422411,7555
56097,Walters,4233,75422411,7555
56098,Winnebago,3549389,75422411,7555
56101,Windom,19611799,75422411,7555
56101,Wilder,2782546,75422411,7555
56101,Fish Lake,0,75422411,7555
56110,Adrian,1524277,75422411,7555
56111,Alpha,0,75422411,7555
56113,Arco,184141,75422411,7555
56114,Dovray,87394,75422411,7555
56114,Avoca,1831566,75422411,7555
56115,The Lakes,5998630,75422411,7555
56115,Russell,1531794,75422411,7555
56115,Balaton,193776,75422411,7555
56116,Beaver Creek,374595,75422411,7555
56117,Bigelow,0,75422411,7555
56118,Bingham Lake,2153015,75422411,7555
56119,Brewster,3230564,75422411,7555
56119,Worthington,43076339,75422411,7555
56120,Darfur,285281,75422411,7555
56120,Butterfield,861708,75422411,7555
56121,Ceylon,253655,75422411,7555
56122,Chandler,714987,75422411,7555
56123,The Lakes,5998630,75422411,7555
56123,Dovray,87394,75422411,7555
56123,Currie,378102,75422411,7555
56125,Dovray,87394,75422411,7555
56127,Dunnell,363447,75422411,7555
56128,Hatfield,337806,75422411,7555
56128,Edgerton,1425931,75422411,7555
56128,Leota,273776,75422411,7555
56128,Trosky,897528,75422411,7555
56129,Ellsworth,438088,75422411,7555
56131,Dundee,73382,75422411,7555
56131,Fulda,800551,75422411,7555
56131,Kinbrae,283804,75422411,7555
56132,The Lakes,5998630,75422411,7555
56132,Garvin,0,75422411,7555
56134,Hardwick,714090,75422411,7555
56136,Hendricks,817945,75422411,7555
56137,Heron Lake,4328394,75422411,7555
56138,Hills,373450,75422411,7555
56139,Holland,1763498,75422411,7555
56141,Iona,351424,75422411,7555
56142,Ivanhoe,898535,75422411,7555
56143,Jackson,16659154,75422411,7555
56144,Ihlen,1072897,75422411,7555
56144,Jasper,1819683,75422411,7555
56144,Trosky,897528,75422411,7555
56145,Jeffers,234913,75422411,7555
56147,Kenneth,196796,75422411,7555
56149,Lake Benton,3022947,75422411,7555
56150,Lakefield,2071605,75422411,7555
56151,Hadley,254897,75422411,7555
56151,Chandler,714987,75422411,7555
56151,Lake Wilson,711968,75422411,7555
56152,Lamberton,538990,75422411,7555
56152,Wanda,0,75422411,7555
56153,Leota,273776,75422411,7555
56155,Lismore,124590,75422411,7555
56156,Luverne,10935403,75422411,7555
56156,Kenneth,196796,75422411,7555
56157,Russell,1531794,75422411,7555
56157,Lynd,231033,75422411,7555
56158,Magnolia,363138,75422411,7555
56159,Mountain Lake,1989647,75422411,7555
56160,Odin,0,75422411,7555
56161,Okabena,283858,75422411,7555
56162,Ormsby,507501,75422411,7555
56164,Ihlen,1072897,75422411,7555
56164,Lake Benton,3022947,75422411,7555
56164,Hatfield,337806,75422411,7555
56164,Pipestone,14513775,75422411,7555
56164,Trosky,897528,75422411,7555
56166,Revere,0,75422411,7555
56167,Round Lake,341379,75422411,7555
56168,Rushmore,251426,75422411,7555
56169,Russell,1531794,75422411,7555
56170,Ruthton,945788,75422411,7555
56170,Florence,660188,75422411,7555
56171,Trimont,1353973,75422411,7555
56171,Sherburn,2299244,75422411,7555
56172,The Lakes,5998630,75422411,7555
56172,Slayton,4984198,75422411,7555
56172,Iona,351424,75422411,7555
56173,Steen,0,75422411,7555
56174,Storden,351900,75422411,7555
56175,The Lakes,5998630,75422411,7555
56175,Tracy,649531,75422411,7555
56176,Trimont,1353973,75422411,7555
56178,Tyler,1594784,75422411,7555
56180,Walnut Grove,443889,75422411,7555
56181,Welcome,1016270,75422411,7555
56183,Westbrook,629183,75422411,7555
56185,Wilmont,416804,75422411,7555
56186,Woodstock,113916,75422411,7555
56187,Worthington,43076339,75422411,7555
56201,Willmar,101883160,75422411,7555
56207,Alberta,78274,75422411,7555
56208,Holloway,911454,75422411,7555
56208,Appleton,917115,75422411,7555
56209,Atwater,4762293,75422411,7555
56210,Barry,31650,75422411,7555
56211,Beardsley,0,75422411,7555
56212,Bellingham,392449,75422411,7555
56214,Belview,566771,75422411,7555
56215,Clontarf,1173770,75422411,7555
56215,Benson,9209234,75422411,7555
56216,Blomkest,0,75422411,7555
56218,Boyd,229821,75422411,7555
56219,Browns Valley,170438,75422411,7555
56220,Canby,4550193,75422411,7555
56220,Gary,86879,75422411,7555
56221,Chokio,176159,75422411,7555
56222,Clara City,3067884,75422411,7555
56223,Hazel Run,73259,75422411,7555
56223,Clarkfield,1542042,75422411,7555
56224,Clements,0,75422411,7555
56225,Clinton,690058,75422411,7555
56226,Clontarf,1173770,75422411,7555
56227,Correll,19173,75422411,7555
56228,Cosmos,614386,75422411,7555
56229,Cottonwood,2566261,75422411,7555
56230,Danube,1338325,75422411,7555
56231,Danvers,490894,75422411,7555
56232,Dawson,3470381,75422411,7555
56235,Donnelly,1280904,75422411,7555
56236,Dumont,433516,75422411,7555
56236,Johnson,48051,75422411,7555
56237,Echo,523091,75422411,7555
56239,Ghent,1050843,75422411,7555
56240,Barry,31650,75422411,7555
56240,Graceville,479663,75422411,7555
56241,Hazel Run,73259,75422411,7555
56241,Granite Falls,10700706,75422411,7555
56243,Grove City,1719511,75422411,7555
56244,Hancock,1486669,75422411,7555
56245,Hanley Falls,495452,75422411,7555
56248,Norcross,578366,75422411,7555
