zip,city,city_fuel_use_diesel_min,city_fuel_use_diesel_avg,city_fuel_use_diesel_max,city_fuel_use_gas_min,city_fuel_use_gas_avg,city_fuel_use_gas_max
17731,Shrewsbury,100,137717,7045800,100,303044,16707200
17737,Picture Rocks,100,137717,7045800,100,303044,16707200
17737,Davidson,100,137717,7045800,100,303044,16707200
17737,Muncy,100,137717,7045800,100,303044,16707200
17737,Moreland,100,137717,7045800,100,303044,16707200
17737,Plunketts Creek,100,137717,7045800,100,303044,16707200
17737,Hillsgrove,100,137717,7045800,100,303044,16707200
17737,Wolf,1800,610562,11545700,5300,1927851,23621800
17737,Hughesville,100,137717,7045800,100,303044,16707200
17737,Muncy Creek,1800,610562,11545700,5300,1927851,23621800
17737,Penn,100,137717,7045800,100,303044,16707200
17737,Shrewsbury,100,137717,7045800,100,303044,16707200
17737,Franklin,100,137717,7045800,100,303044,16707200
17739,McHenry,100,137717,7045800,100,303044,16707200
17740,Gallagher,100,137717,7045800,100,303044,16707200
17740,Watson,100,137717,7045800,100,303044,16707200
17740,Mifflin,100,137717,7045800,100,303044,16707200
17740,Crawford,100,137717,7045800,100,303044,16707200
17740,Cummings,100,137717,7045800,100,303044,16707200
17740,Jersey Shore,1800,610562,11545700,5300,1927851,23621800
17740,Anthony,100,137717,7045800,100,303044,16707200
17740,Salladasburg,100,137717,7045800,100,303044,16707200
17740,Piatt,100,137717,7045800,100,303044,16707200
17740,Nippenose,100,137717,7045800,100,303044,16707200
17740,Porter,100,137717,7045800,100,303044,16707200
17740,Avis,100,137717,7045800,100,303044,16707200
17740,Pine Creek,1800,610562,11545700,5300,1927851,23621800
17740,Wayne,100,137717,7045800,100,303044,16707200
17740,Limestone,100,137717,7045800,100,303044,16707200
17742,Penn,100,137717,7045800,100,303044,16707200
17742,Franklin,100,137717,7045800,100,303044,16707200
17744,Woodward,100,137717,7045800,100,303044,16707200
17744,Mifflin,100,137717,7045800,100,303044,16707200
17744,Old Lycoming,1800,610562,11545700,5300,1927851,23621800
17744,Bastress,100,137717,7045800,100,303044,16707200
17744,Anthony,100,137717,7045800,100,303044,16707200
17744,Piatt,100,137717,7045800,100,303044,16707200
17744,Nippenose,100,137717,7045800,100,303044,16707200
17744,Lycoming,100,137717,7045800,100,303044,16707200
17744,Susquehanna,100,137717,7045800,100,303044,16707200
17745,Gallagher,100,137717,7045800,100,303044,16707200
17745,Watson,100,137717,7045800,100,303044,16707200
17745,Crawford,100,137717,7045800,100,303044,16707200
17745,Brown,100,137717,7045800,100,303044,16707200
17745,McHenry,100,137717,7045800,100,303044,16707200
17745,Cummings,100,137717,7045800,100,303044,16707200
17745,Dunnstable,100,137717,7045800,100,303044,16707200
17745,Allison,100,137717,7045800,100,303044,16707200
17745,Flemington,100,137717,7045800,100,303044,16707200
17745,Woodward,100,137717,7045800,100,303044,16707200
17745,Bald Eagle,100,137717,7045800,100,303044,16707200
17745,Colebrook,100,137717,7045800,100,303044,16707200
17745,Elk,100,94458,3248100,100,260439,8847000
17745,Castanea,100,137717,7045800,100,303044,16707200
17745,Lock Haven,1800,610562,11545700,5300,1927851,23621800
17745,Lamar,1800,610562,11545700,5300,1927851,23621800
17745,Grugan,100,137717,7045800,100,303044,16707200
17745,Chapman,100,137717,7045800,100,303044,16707200
17745,Nippenose,100,137717,7045800,100,303044,16707200
17745,Porter,100,137717,7045800,100,303044,16707200
17745,Stewardson,100,94458,3248100,100,260439,8847000
17745,Avis,100,137717,7045800,100,303044,16707200
17745,Pine Creek,1800,610562,11545700,5300,1927851,23621800
17745,Wayne,100,137717,7045800,100,303044,16707200
17745,Limestone,100,137717,7045800,100,303044,16707200
17747,Logan,100,137717,7045800,100,303044,16707200
17747,Crawford,100,137717,7045800,100,303044,16707200
17747,Porter,100,137717,7045800,100,303044,16707200
17747,Washington,100,137717,7045800,100,303044,16707200
17747,Lamar,1800,610562,11545700,5300,1927851,23621800
17747,Loganton,100,137717,7045800,100,303044,16707200
17747,Greene,100,137717,7045800,100,303044,16707200
17747,Lewis,100,137717,7045800,100,303044,16707200
17747,Wayne,100,137717,7045800,100,303044,16707200
17747,Miles,100,137717,7045800,100,303044,16707200
17747,Limestone,100,137717,7045800,100,303044,16707200
17749,Delaware,1800,610562,11545700,5300,1927851,23621800
17749,McEwensville,100,137717,7045800,100,303044,16707200
17750,Lamar,1800,610562,11545700,5300,1927851,23621800
17751,Allison,100,137717,7045800,100,303044,16707200
17751,Bald Eagle,100,137717,7045800,100,303044,16707200
17751,Liberty,100,137717,7045800,100,303044,16707200
17751,Porter,100,137717,7045800,100,303044,16707200
17751,Castanea,100,137717,7045800,100,303044,16707200
17751,Marion,100,137717,7045800,100,303044,16707200
17751,Lock Haven,1800,610562,11545700,5300,1927851,23621800
17751,Lamar,1800,610562,11545700,5300,1927851,23621800
17751,Mill Hall,100,137717,7045800,100,303044,16707200
17751,Beech Creek,100,137717,7045800,100,303044,16707200
17751,Greene,100,137717,7045800,100,303044,16707200
17751,Walker,1800,610562,11545700,5300,1927851,23621800
17751,Wayne,100,137717,7045800,100,303044,16707200
17752,Delaware,1800,610562,11545700,5300,1927851,23621800
17752,Armstrong,100,137717,7045800,100,303044,16707200
17752,Gregg,1800,610562,11545700,5300,1927851,23621800
17752,Washington,100,137717,7045800,100,303044,16707200
17752,Brady,100,137717,7045800,100,303044,16707200
17752,Montgomery,100,137717,7045800,100,303044,16707200
17752,Muncy Creek,1800,610562,11545700,5300,1927851,23621800
17752,Clinton,1800,610562,11545700,5300,1927851,23621800
17754,Armstrong,100,137717,7045800,100,303044,16707200
17754,Eldred,100,137717,7045800,100,303044,16707200
17754,Upper Fairfield,100,137717,7045800,100,303044,16707200
17754,Plunketts Creek,100,137717,7045800,100,303044,16707200
17754,Loyalsock,89900,1626056,12327900,456000,7890952,60360800
17754,Gamble,100,137717,7045800,100,303044,16707200
17754,Mill Creek,100,137717,7045800,100,303044,16707200
17754,Fairfield,1800,610562,11545700,5300,1927851,23621800
17754,Montoursville,1800,610562,11545700,5300,1927851,23621800
17756,Lewis,100,137717,7045800,100,303044,16707200
17756,Madison,100,137717,7045800,100,303044,16707200
17756,Delaware,1800,610562,11545700,5300,1927851,23621800
17756,Armstrong,100,137717,7045800,100,303044,16707200
17756,Anthony,100,137717,7045800,100,303044,16707200
17756,Jordan,100,137717,7045800,100,303044,16707200
17756,Pine,100,137717,7045800,100,303044,16707200
17756,Muncy,1800,610562,11545700,5300,1927851,23621800
17756,Moreland,100,137717,7045800,100,303044,16707200
17756,Upper Fairfield,100,137717,7045800,100,303044,16707200
17756,Plunketts Creek,100,137717,7045800,100,303044,16707200
17756,Hillsgrove,100,137717,7045800,100,303044,16707200
17756,Gamble,100,137717,7045800,100,303044,16707200
17756,Mill Creek,100,137717,7045800,100,303044,16707200
17756,Wolf,1800,610562,11545700,5300,1927851,23621800
17756,Fairfield,1800,610562,11545700,5300,1927851,23621800
17756,Muncy Creek,1800,610562,11545700,5300,1927851,23621800
17756,Penn,100,137717,7045800,100,303044,16707200
17756,Clinton,1800,610562,11545700,5300,1927851,23621800
17756,Montoursville,1800,610562,11545700,5300,1927851,23621800
17756,Shrewsbury,100,137717,7045800,100,303044,16707200
17756,Franklin,100,137717,7045800,100,303044,16707200
17758,Laporte,100,137717,7045800,100,303044,16707200
17758,Jordan,100,137717,7045800,100,303044,16707200
17758,Davidson,100,137717,7045800,100,303044,16707200
17758,Plunketts Creek,100,137717,7045800,100,303044,16707200
17758,Hillsgrove,100,137717,7045800,100,303044,16707200
17758,Eagles Mere,100,137717,7045800,100,303044,16707200
17758,Jackson,100,137717,7045800,100,303044,16707200
17758,Penn,100,137717,7045800,100,303044,16707200
17758,Sugarloaf,100,137717,7045800,100,303044,16707200
17758,Shrewsbury,100,137717,7045800,100,303044,16707200
17758,Forks,100,137717,7045800,100,303044,16707200
17758,Franklin,100,137717,7045800,100,303044,16707200
17760,Chapman,100,137717,7045800,100,303044,16707200
17762,Picture Rocks,100,137717,7045800,100,303044,16707200
17762,Wolf,1800,610562,11545700,5300,1927851,23621800
17764,Wharton,100,94458,3248100,100,260439,8847000
17764,Curtin,100,137717,7045800,100,303044,16707200
17764,Renovo,100,137717,7045800,100,303044,16707200
17764,Grugan,100,137717,7045800,100,303044,16707200
17764,Beech Creek,100,137717,7045800,100,303044,16707200
17764,Leidy,100,137717,7045800,100,303044,16707200
17764,Chapman,100,137717,7045800,100,303044,16707200
17764,East Keating,100,137717,7045800,100,303044,16707200
17764,Noyes,100,137717,7045800,100,303044,16707200
17764,Stewardson,100,94458,3248100,100,260439,8847000
17764,South Renovo,100,137717,7045800,100,303044,16707200
17764,Grove,100,94458,3248100,100,260439,8847000
17765,McNett,100,137717,7045800,100,303044,16707200
17765,Union,100,94458,3248100,100,260439,8847000
17765,McIntyre,100,137717,7045800,100,303044,16707200
17765,Canton,100,137717,7045800,100,303044,16707200
17765,Jackson,100,137717,7045800,100,303044,16707200
17765,Hamilton,100,94458,3248100,100,260439,8847000
17765,Ward,100,94458,3248100,100,260439,8847000
17765,Liberty,100,94458,3248100,100,260439,8847000
17768,McNett,100,137717,7045800,100,303044,16707200
17768,Canton,100,137717,7045800,100,303044,16707200
17768,Fox,100,137717,7045800,100,303044,16707200
17768,Leroy,100,137717,7045800,100,303044,16707200
17768,Overton,100,137717,7045800,100,303044,16707200
17768,Elkland,100,137717,7045800,100,303044,16707200
17771,McNett,100,137717,7045800,100,303044,16707200
17771,Union,100,94458,3248100,100,260439,8847000
17771,McIntyre,100,137717,7045800,100,303044,16707200
17771,Cascade,100,137717,7045800,100,303044,16707200
17771,Mifflin,100,137717,7045800,100,303044,16707200
17771,Cummings,100,137717,7045800,100,303044,16707200
17771,Eldred,100,137717,7045800,100,303044,16707200
17771,Fox,100,137717,7045800,100,303044,16707200
17771,Cogan House,100,137717,7045800,100,303044,16707200
17771,Hepburn,1800,610562,11545700,5300,1927851,23621800
17771,Plunketts Creek,100,137717,7045800,100,303044,16707200
17771,Hillsgrove,100,137717,7045800,100,303044,16707200
17771,Gamble,100,137717,7045800,100,303044,16707200
17771,Jackson,100,137717,7045800,100,303044,16707200
17771,Lewis,100,137717,7045800,100,303044,16707200
17771,Pine,100,137717,7045800,100,303044,16707200
17772,Lewis,100,137717,7045800,100,303044,16707200
17772,Madison,100,137717,7045800,100,303044,16707200
17772,Delaware,1800,610562,11545700,5300,1927851,23621800
17772,Anthony,100,137717,7045800,100,303044,16707200
17772,Turbotville,100,137717,7045800,100,303044,16707200
17772,Moreland,100,137717,7045800,100,303044,16707200
17772,Limestone,100,137717,7045800,100,303044,16707200
17774,Jordan,100,137717,7045800,100,303044,16707200
17774,Davidson,100,137717,7045800,100,303044,16707200
17774,Pine,100,137717,7045800,100,303044,16707200
17774,Franklin,100,137717,7045800,100,303044,16707200
17776,Brown,100,137717,7045800,100,303044,16707200
17776,McHenry,100,137717,7045800,100,303044,16707200
17776,Cummings,100,137717,7045800,100,303044,16707200
17776,Morris,100,94458,3248100,100,260439,8847000
17776,Cogan House,100,137717,7045800,100,303044,16707200
17776,Jackson,100,137717,7045800,100,303044,16707200
17776,Pine,100,137717,7045800,100,303044,16707200
17776,Liberty,100,94458,3248100,100,260439,8847000
17777,Lewis,100,137717,7045800,100,303044,16707200
17777,Delaware,1800,610562,11545700,5300,1927851,23621800
17777,White Deer,1800,610562,11545700,5300,1927851,23621800
17777,Turbot,100,137717,7045800,100,303044,16707200
17777,Gregg,1800,610562,11545700,5300,1927851,23621800
17777,McEwensville,100,137717,7045800,100,303044,16707200
17777,Brady,100,137717,7045800,100,303044,16707200
17777,Limestone,100,137717,7045800,100,303044,16707200
17777,Muncy Creek,1800,610562,11545700,5300,1927851,23621800
