city,state,type,value,dataclass
Albert,KS,c_gas_lb_ghg,46935.0,Normal
Albert City,IA,c_gas_score,341544.1066,Normal
Albert City,IA,c_num_establishments,750000.0,Normal
Albert City,IA,c_gas_1kdollars,300000.0,Normal
Albert City,IA,c_gas_lb_ghg,587690.0,Normal
Albert Lea,MN,c_gas_score,12719057.15,Normal
Albert Lea,MN,c_num_establishments,2100000.0,Normal
Albert Lea,MN,c_gas_1kdollars,0.0,Normal
Albert Lea,MN,c_gas_lb_ghg,1310.0,Normal
Alberton,MT,c_gas_score,54948.78198,Normal
Alberton,MT,c_num_establishments,350000.0,Normal
Alberton,MT,c_gas_1kdollars,0.0,Normal
Alberton,MT,c_gas_lb_ghg,40.0,Normal
Albertville,MN,c_gas_score,5056586.821,Very High
Albertville,MN,c_num_establishments,7250000.0,Very High
Albertville,MN,c_gas_1kdollars,5570000.0,Very High
Albertville,MN,c_gas_lb_ghg,11110187.0,Very High
Albia,IA,c_gas_score,4962186.631000001,High
Albia,IA,c_num_establishments,6100000.0,High
Albia,IA,c_gas_1kdollars,2720000.0,High
Albia,IA,c_gas_lb_ghg,5418166.0,High
Albion,IA,c_gas_score,159107.47199999995,Normal
Albion,IA,c_num_establishments,800000.0,Normal
Albion,IA,c_gas_1kdollars,240000.0,Normal
Albion,IA,c_gas_lb_ghg,454878.0,Normal
Albion,ID,c_gas_score,484255.24079999997,Normal
Albion,ID,c_num_establishments,750000.0,Normal
Albion,ID,c_gas_1kdollars,210000.0,Normal
Albion,ID,c_gas_lb_ghg,352730.0,Normal
Albion,IL,c_gas_score,1030673.223,Normal
Albion,IL,c_num_establishments,2850000.0,Normal
Albion,IL,c_gas_1kdollars,0.0,Normal
Albion,IL,c_gas_lb_ghg,0.0,Normal
Albion,IN,c_gas_score,357084.8568,Normal
Albion,IN,c_num_establishments,2700000.0,Normal
Albion,IN,c_gas_1kdollars,0.0,Normal
Albion,IN,c_gas_lb_ghg,163.0,Normal
Albion,ME,c_gas_score,1864218.98,Normal
Albion,ME,c_num_establishments,950000.0,Normal
Albion,ME,c_gas_1kdollars,0.0,Normal
Albion,ME,c_gas_lb_ghg,531.0,Normal
Albion,MI,c_gas_score,2086445.8630000001,Normal
Albion,MI,c_num_establishments,7950000.0,Normal
