city,state_abbr,i_elec_score,i_gas_score,i_num_establishments,i_elec_1kdollars,i_elec_mwh,i_gas_1kdollars,i_gas_mcf,i_elec_lb_ghg,i_gas_lb_ghg,i_elec_class,i_gas_class
Ceredo,OH,1024.029271600028,6751.806554538065,9.0,606.0,9224.0,56.0,23126.0,15725352.0,2776122.0,Normal,Normal
Ceres,CA,14644.810281825803,73025.76723470169,118.0,5322.0,44642.0,327.5,57984.5,59775916.0,6960624.5,High,Normal
Cerritos,CA,7649.32,39969.32,50.0,678.0,85177.0,327.5,57984.5,114052580.0,6960624.5,Very High,Normal
Chadron,NE,735.0638395590938,5565.522657685242,32.0,401.0,5213.0,172.0,42544.0,9135658.0,5107109.0,Normal,Normal
Chaffee,MO,120.94271548436308,326.2987795575896,15.0,30.0,418.0,12.0,1970.0,427478.0,236524.0,Normal,Normal
Chagrin Falls,OH,1470.1276791181876,11131.045315370484,31.0,131.0,1873.0,49.0,10258.0,3194102.0,1231387.0,Normal,Normal
Chalfant,PA,28864.433980500216,132008.91199022095,3.0,23.0,334.0,11.0,1504.0,569514.0,180600.0,Normal,Normal
Chalfont,PA,2794.8203931328912,15810.158877642625,14.0,43.0,618.0,21.0,2784.0,1191313.0,334214.0,Normal,Normal
Challis,ID,1857.0053296490228,12596.145372254541,18.0,342.0,5216.0,109.0,21055.0,6433813.0,2527442.0,Normal,Normal
Chama,NM,1113.5869884288486,6483.793608999376,8.0,327.0,5597.0,50.0,11877.0,7187997.0,1425739.0,Normal,Normal
Chamberlain,SD,5245.252922224422,37181.70653662863,26.0,80.0,1051.0,80.0,16657.0,1137884.0,1999555.0,Normal,Normal
Chambersburg,PA,66585.12781731121,648182.0949466722,88.0,4862.0,70239.0,2341.0,316340.0,119750391.0,37974338.0,Very High,High
Champaign,IL,90125.74023005684,498854.6027059101,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Champion,NY,32202.016226697884,281809.37904483936,39.0,608.0,10088.0,260.0,43950.0,18163579.0,5275820.0,Normal,Normal
Champlain,NY,54525.81979391728,362753.912222443,85.0,859.0,14237.0,367.0,62028.0,25635094.0,7446007.0,Normal,Normal
Champlin,MN,32694.31097135904,217350.22581423464,70.0,475.0,6442.0,207.0,49433.0,6972285.0,5934116.0,Normal,Normal
Chanceford,PA,3979.6377123757597,13831.40598906565,67.0,262.0,3787.0,126.0,17056.0,7297984.0,2047392.0,Normal,Normal
Chandler,AZ,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Chandler,OK,7259.818942951276,57200.70765945603,140.0,669.0,13331.0,1143.0,142145.0,28286993.0,17063497.0,Normal,High
Chanhassen,MN,7649.32,556835.672656858,134.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Channahon,IL,110649.93673469251,39969.32,50.0,459.0,7045.0,207.0,41123.0,12011182.0,4936479.0,Normal,Normal
Chanute,KS,2640.139140777892,8004.89717766096,206.0,4276.0,57077.0,2287.0,57984.5,102785245.0,6960624.5,Very High,Normal
Chaplin,CT,844.7465580592324,4128.313338350525,15.0,142.0,1105.0,48.0,7959.0,1199365.0,955451.0,Normal,Normal
Chapman,PA,517.0140568813339,1115.299444262831,180.75,2013.0,27562.25,990.0,136649.25,53117729.0,16403857.25,High,High
Chardon,OH,7614.511964327664,56009.32088965191,73.0,2740.0,39264.0,1034.0,214983.0,66941381.0,25807180.0,High,High
Chariton,IA,884.983179092212,5920.929186438327,54.0,356.0,5891.0,238.0,50672.0,6376578.0,6082749.0,Normal,Normal
Charleroi,PA,2332.6526978417264,5287.198561151079,10.0,845.0,12205.0,407.0,54970.0,20808779.0,6598723.0,Normal,Normal
Charles City,IA,3924.5364230410323,35442.19326330968,71.0,4262.0,70480.0,2849.0,57984.5,76285023.0,6960624.5,Very High,Normal
Charleston,IL,3052.604569115167,8044.6122618663785,192.0,1206.0,18526.0,544.0,108134.0,18925858.0,12980733.0,High,Normal
Charleston,MO,2668.7780779794743,8604.442073747136,92.0,88.0,1234.0,37.0,5813.0,1261176.0,697809.0,Normal,Normal
Charleston,PA,6009.8069162344445,23843.371172686388,40.0,1415.0,20449.0,682.0,92095.0,39407135.0,11055361.0,High,Normal
Charleston,VT,5647.87752188468,25094.059985938482,15.0,95.0,928.0,7.0,1394.0,1007158.0,167336.0,Normal,Normal
Charlestown,IN,542.3302365782637,1978.9355519533522,29.0,2564.0,36766.0,1466.0,293740.0,62681836.0,35261370.0,High,High
Charlestown,KY,542.3302365782637,1978.9355519533522,29.0,2564.0,36766.0,1466.0,293740.0,62681836.0,35261370.0,High,High
Charlestown,NH,21666.073880160624,95523.65845460843,42.0,5453.0,44150.0,1603.0,186624.0,47915034.0,22402851.0,High,High
Charlestown,PA,6232.593351031624,14924.054426041008,41.0,1086.0,15687.0,523.0,70652.0,30231876.0,8481314.0,Normal,Normal
Charlestown,RI,18132.621765105258,102984.45519888264,23.0,180.0,1333.0,129.0,14782.0,1446397.0,1774524.0,Normal,Normal
Charlestown,VT,10833.036940080312,47761.82922730423,42.0,5453.0,44150.0,1603.0,186624.0,47915034.0,22402851.0,High,High
Charlotte,NY,506.8479348355394,2476.988003010315,204.0,189.0,3133.0,81.0,13649.0,5640706.0,1638408.0,Normal,Normal
Charlotte,VT,5636.622373120252,13365.13851252816,69.0,652.0,6374.0,50.0,9574.0,6917582.0,1149331.0,Normal,Normal
Charlottesville,VA,25136.25706911956,156858.2082924508,183.0,884.0,13479.0,299.0,67536.0,16710352.0,8107215.0,Normal,Normal
Charlton,MA,69556.89469384469,425529.7763369795,73.0,2722.0,20349.0,917.0,123936.0,22084346.0,14877607.0,High,High
Charlton,NY,3464.254077513789,10432.313511327628,31.0,94.0,1552.0,40.0,6763.0,2794982.0,811835.0,Normal,Normal
Chartiers,PA,7649.32,688851.5124165779,120.0,6427.0,9253.0,3095.0,418195.0,13496294.5,50201214.0,Normal,Very High
Chateaugay,NY,3040.0614035471403,20485.138563572902,35.0,227.0,3771.0,97.0,16430.0,6790048.0,1972247.0,Normal,Normal
Chatham,MA,18317.6606048369,104999.84733109325,43.0,186.0,1394.0,63.0,8487.0,1512354.0,1018831.0,Normal,Normal
Chatham,NJ,7649.32,39969.32,43.0,143.0,1411.0,78.0,11789.0,2720108.0,1415115.0,Normal,Normal
Chatham,NY,21637.628959193284,95616.7578323012,41.0,226.0,3755.0,97.0,16358.0,6760426.0,1963643.0,Normal,Normal
Chatham,PA,3453.737846597048,25891.891969751534,17.0,174.0,2521.0,84.0,11354.0,4858209.0,1362932.0,Normal,Normal
Chattanooga,OK,168.94931161184647,825.662667670105,30.0,20.0,405.0,35.0,4322.0,860083.0,518826.0,Normal,Normal
Chattanooga,TN,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Chautauqua,NY,7633.537068559444,43891.036619744125,50.0,380.0,6299.0,162.0,27441.0,11340912.0,3294098.0,Normal,Normal
Chazy,NY,866.8962961228029,3558.8516905584693,44.0,274.0,4537.0,117.0,19767.0,8169488.0,2372921.0,Normal,Normal
Cheboygan,MI,1924.7635023924634,11015.937552610349,19.0,2401.0,34739.0,1111.0,193168.0,45342901.0,23188457.0,High,High
Checotah,OK,1587.2654866481414,7740.732398987658,48.0,251.0,4996.0,428.0,53266.0,10599994.0,6394210.0,Normal,Normal
Cheektowaga,NY,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Chehalis,WA,2581.7816034035504,15712.570764478809,67.0,998.0,22500.0,519.0,69462.0,27751487.0,8338458.0,High,Normal
Chelan,WA,772.3636087022669,3356.680663319641,60.0,612.0,13802.0,318.0,42610.0,17023518.0,5115037.0,Normal,Normal
Chelmsford,MA,7649.32,39969.32,192.0,678.0,69472.0,327.5,423119.0,75396165.0,50792292.0,Very High,Very High
Chelsea,MA,7649.32,39969.32,91.0,3310.0,24747.0,1115.0,150722.0,26857328.0,18093032.0,High,High
Chelsea,MI,2429.7939698275536,15203.715098929299,25.0,2423.0,35064.0,1121.0,194974.0,45766737.0,23405208.0,High,High
Chelsea,VT,2022.75802428654,8303.98727796976,23.0,148.0,1442.0,11.0,2166.0,1565031.0,260024.0,Normal,Normal
Cheltenham,PA,86945.67253082023,518695.7252977092,118.0,1058.0,15285.0,509.0,68839.0,29455760.0,8263581.0,Normal,Normal
Chemung,NY,21306.932988447687,205733.5222741586,35.0,740.0,12262.0,316.0,53422.0,22078412.0,6412928.0,Normal,Normal
Chemung,PA,7102.310996149228,68577.84075805287,35.0,740.0,12262.0,316.0,53422.0,22078412.0,6412928.0,Normal,Normal
Chenango,NY,30115.95987635665,199182.79580693285,35.0,93.0,1544.0,40.0,6725.0,2779339.0,807291.0,Normal,Normal
Chenequa,WI,299.8386790662365,710.8130575061682,4.0,7.0,95.0,3.0,569.0,162736.0,68267.0,Normal,Normal
Cheney,WA,168.94931161184647,825.662667670105,27.0,170.0,3831.0,88.0,11828.0,4725562.0,1419884.0,Normal,Normal
Chenoa,IL,168.94931161184647,825.662667670105,42.0,228.0,3498.0,103.0,20418.0,3573562.0,2451009.0,Normal,Normal
Cherokee,IA,1405.7646982275257,8451.908544391235,87.0,3216.0,53191.0,2150.0,457497.0,57572065.0,54919175.0,Very High,Very High
Cherokee,OK,1502.4517290586111,5960.842793171597,49.0,239.0,4769.0,409.0,50846.0,10118304.0,6103641.0,Normal,Normal
Cherry,PA,844.7465580592324,4128.313338350525,36.0,491.0,7100.0,236.0,31976.0,12426731.0,3838504.0,Normal,Normal
Cherry Hill,NJ,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Cherry Hills Village,CO,3457.199681070589,22977.77066787212,24.0,139.0,1896.0,49.0,10096.0,3322047.0,1211981.0,Normal,Normal
Cherry Valley,IL,2133.8386445703304,8413.79465887037,188.0,412.0,6337.0,186.0,36991.0,10804428.0,4440515.0,Normal,Normal
Cherry Valley,NY,7986.998487736298,46744.91506357414,27.0,72.0,1189.0,31.0,5179.0,2140277.0,621668.0,Normal,Normal
Cherryfield,ME,10361.213539791142,77675.6759092546,11.0,414.0,4611.0,234.0,30425.0,5004324.0,3652327.0,Normal,Normal
Cherryhill,PA,7605.560753919828,32836.48775304313,50.0,819.0,11836.0,394.0,53308.0,22810207.0,6399224.0,Normal,Normal
Cherrytree,PA,1709.825360210053,5533.249559206081,50.0,747.0,10795.0,360.0,48618.0,20803452.0,5836244.0,Normal,Normal
Cherryvale,KS,120.94271548436308,326.2987795575896,37.0,224.0,2997.0,120.0,32534.0,5396660.0,3905500.0,Normal,Normal
Cheshire,CT,7649.32,39969.32,177.0,678.0,57721.0,2523.0,415709.0,62642326.0,49902797.0,Very High,Very High
Cheshire,MA,1182.6451812829253,5779.6386736907325,18.0,115.0,863.0,39.0,5258.0,936912.0,631172.0,Normal,Normal
Chester,CT,90479.51950858161,413262.4359590775,33.0,1870.0,14585.0,638.0,105044.0,15828874.0,12609767.0,Normal,Normal
Chester,MA,4967.854339998804,30615.861899083287,13.0,21.0,158.0,7.0,959.0,170965.0,115174.0,Normal,Normal
Chester,ME,1709.825360210053,5533.249559206081,7.0,8.0,86.0,4.0,569.0,93611.0,68320.0,Normal,Normal
Chester,NH,8433.067859478446,21095.720880632285,32.0,58.0,466.0,17.0,1969.0,505535.0,236365.0,Normal,Normal
Chester,NJ,14064.25296722562,76880.4857802854,56.0,130.0,1284.0,70.0,10719.0,2473360.0,1286746.0,Normal,Normal
Chester,NY,7649.32,39969.32,90.0,895.0,14838.0,382.0,64647.0,26717320.0,7760352.0,Normal,Normal
Chester,PA,7649.32,39969.32,85.0,1872.0,27040.0,902.0,121780.0,52109349.0,14618867.0,High,High
Chester,TX,863.4344616492618,6472.972992437884,25.25,1096.75,20580.0,793.5,299392.75,43420106.25,35939893.5,High,High
Chester,VT,7649.32,706010.6156031613,37.0,313.0,3061.0,24.0,4598.0,3322227.0,551976.0,Normal,Normal
Chesterfield,MA,6907.475693194096,51783.78393950307,13.0,263.0,1968.0,89.0,11988.0,2136233.0,1439120.0,Normal,Normal
Chesterfield,MO,7649.32,39969.32,50.0,678.0,9253.0,2966.0,471592.0,102315480.0,56611154.0,Normal,Very High
Chesterfield,NH,16497.026637371342,32280.448847597778,26.0,116.0,940.0,34.0,3973.0,1020153.0,476976.0,Normal,Normal
Chesterfield,NJ,6376.201977012227,23094.52998504592,24.0,103.0,1015.0,56.0,8477.0,1955994.0,1017591.0,Normal,Normal
Chesterfield,NY,3850.388685287911,21825.401481133056,22.0,81.0,1343.0,35.0,5851.0,2418109.0,702367.0,Normal,Normal
Chesterfield,VT,4124.256659342836,8070.112211899444,26.0,116.0,940.0,34.0,3973.0,1020153.0,476976.0,Normal,Normal
Chesterton,IN,3174.5085061011077,18882.006105415112,42.0,370.0,5299.0,211.0,42333.0,9033598.0,5081808.0,Normal,Normal
Chestertown,MD,289.89202709620946,1151.9614472276946,49.0,1253.0,15909.0,564.0,64120.0,30659187.0,7697107.0,Normal,Normal
Cheverly,MD,299.8386790662365,710.8130575061682,23.0,242.0,3069.0,109.0,12369.0,5914472.0,1484851.0,Normal,Normal
Cheviot,OH,1182.3031127942265,7654.042188861073,23.0,70.0,1002.0,26.0,5489.0,1709045.0,658869.0,Normal,Normal
Cheyenne,WY,66882.1852095421,724381.7975338182,226.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Chicago,IL,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Chicago,IN,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Chicago Heights,IL,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Chicago Ridge,IL,5046.138744613546,19129.164002864185,71.0,402.0,6175.0,181.0,36046.0,10528350.0,4327050.0,Normal,Normal
Chichester,NH,8277.857912249536,30040.837630008595,22.0,55.0,442.0,16.0,1870.0,480148.0,224495.0,Normal,Normal
Chickasha,OK,50200.996323823165,354233.28641680046,208.0,1381.0,27523.0,2359.0,293468.0,58400330.0,35228694.0,High,High
Chico,CA,52867.90980964581,528147.1497800188,50.0,678.0,9253.0,327.5,57984.5,124417176.0,6960624.5,Normal,Normal
Chicopee,MA,7649.32,39969.32,178.0,678.0,83723.0,327.5,509913.0,90862261.0,61211369.0,Very High,Very High
Chignik,AK,863.4344616492618,6472.972992437884,3.0,13.0,88.0,1.0,272.0,124375.0,32652.0,Normal,Normal
Chili,NY,68774.38170896289,423790.86889666825,96.0,595.0,9859.0,254.0,42952.0,17751378.0,5156091.0,Normal,Normal
Chillicothe,IL,337.89862322369294,1651.32533534021,93.0,420.0,6448.0,189.0,37635.0,6586963.0,4517820.0,Normal,Normal
Chillicothe,MO,1182.3031127942265,7654.042188861073,72.0,1106.0,15529.0,460.0,73123.0,15864636.0,8777903.0,Normal,Normal
Chilmark,MA,2243.882980179857,14061.245429138598,13.0,28.0,210.0,9.0,1279.0,227863.0,153505.0,Normal,Normal
Chilton,WI,1032.3837732611082,7298.635660107991,31.0,1366.0,18224.0,548.0,108578.0,23787663.0,13033938.0,High,Normal
China,ME,75016.50762671416,361131.79261044576,35.0,122.0,1358.0,69.0,8964.0,1474327.0,1076014.0,Normal,Normal
Chincoteague,MD,863.4344616492618,6472.972992437884,17.0,113.0,1721.0,38.0,8620.0,3315678.0,1034809.0,Normal,Normal
Chino,CA,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Chino Hills,CA,53540.753666620614,207816.13672374547,50.0,2517.0,21111.0,2178.0,320724.0,28267237.0,38500620.0,High,High
Chino Valley,AZ,18555.433670602768,92432.60852991516,61.0,1667.0,27463.0,210.0,36245.0,35271266.0,4350955.0,High,Normal
Chippewa,PA,506.8479348355394,2476.988003010315,27.0,195.0,2822.0,94.0,12711.0,4811606.0,1525820.0,Normal,Normal
Chippewa Falls,WI,8343.329406033585,29338.936682515472,77.0,5665.0,75575.0,2274.0,450261.0,81799549.0,54050597.0,Very High,Very High
Chisago City,MN,22518.18169822963,59450.98772529365,28.0,132.0,1796.0,58.0,13779.0,1943516.0,1654127.0,Normal,Normal
Chisholm,MN,3111.3680755212877,17614.63014628864,24.0,158.0,2140.0,69.0,16424.0,2316502.0,1971576.0,Normal,Normal
Choctaw,OK,2194.423857870263,7708.452128029535,128.0,1160.0,23118.0,1982.0,246501.0,49053762.0,29590586.0,High,High
Chouteau,OK,2064.7675465222164,14597.271320215981,19.0,70.0,1385.0,119.0,14767.0,2938591.0,1772639.0,Normal,Normal
Chowchilla,CA,735.0638395590938,5565.522657685242,53.0,847.0,7105.0,733.0,107941.0,9513480.0,12957576.0,Normal,Normal
Christiana,PA,258.50702844066694,557.6497221314155,8.0,95.0,1377.0,46.0,6204.0,2654575.0,744720.0,Normal,Normal
Christopher,IL,3188.1009885061135,11547.26499252296,23.0,27.0,410.0,12.0,2390.0,418376.0,286953.0,Normal,Normal
Chubbuck,ID,1606.2954587268696,8210.988537904681,68.0,5329.0,81376.0,1705.0,328463.0,100371302.0,39429585.0,Very High,High
Chula Vista,CA,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Church Hill,TN,1120.1427748992514,3459.8186528497413,25.0,2314.0,40760.0,945.0,212839.0,68325974.0,25549709.0,High,High
Church Point,LA,1032.3837732611082,7298.635660107991,46.0,644.0,12684.0,1153.0,370582.0,20238693.0,44485702.0,Normal,Very High
Churchill,PA,299.8386790662365,710.8130575061682,14.0,86.0,1240.0,41.0,5584.0,2113917.0,670349.0,Normal,Normal
Cibolo,TX,49356.666980311755,344323.3941764249,49.0,1077.0,20216.0,779.0,294093.0,27068847.0,35303721.0,High,High
Cicero,IL,7649.32,39969.32,189.0,2847.0,43740.0,1284.0,255310.0,74571269.0,30648069.0,High,High
Cicero,NY,75266.00570871946,394100.06490105705,109.0,2324.0,38530.0,994.0,167863.0,69374723.0,20150684.0,High,High
Cimarron,KS,337.89862322369294,1651.32533534021,20.0,68.0,911.0,36.0,9889.0,1640282.0,1187053.0,Normal,Normal
Cincinnati,KY,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Cincinnati,OH,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Cinnaminson,NJ,7649.32,39969.32,105.0,2093.0,20604.0,1134.0,172078.0,39706012.0,20656745.0,High,High
Cinnaminson,PA,46531.21021282778,300124.519081866,105.0,2093.0,20604.0,1134.0,172078.0,39706012.0,20656745.0,High,High
Circle Pines,MN,3248.4821851472884,9311.091690196936,15.0,87.0,1184.0,38.0,9084.0,1281229.0,1090454.0,Normal,Normal
Circleville,OH,168.94931161184647,825.662667670105,40.0,453.0,6496.0,171.0,35568.0,11075257.0,4269723.0,Normal,Normal
Cisco,TX,863.4344616492618,6472.972992437884,67.0,164.0,3082.0,119.0,44834.0,4126641.0,5382046.0,Normal,Normal
Citrus Heights,CA,18405.018878105933,97155.33890654516,177.0,930.0,7804.0,805.0,118567.0,10449988.0,14233121.0,Normal,High
City of Orange,NJ,67329.51116739472,456766.8444520431,81.0,539.0,5303.0,292.0,44288.0,10219129.0,5316423.0,Normal,Normal
Claremont,CA,50467.06124915832,223849.53939651925,113.0,1816.0,15236.0,1572.0,231468.0,20400532.0,27785989.0,Normal,High
Claremont,NH,7649.32,624499.9367391659,84.0,3796.0,30737.0,1116.0,129927.0,33358282.0,15596788.0,High,High
Claremont,VT,56805.27607462645,312249.96836958296,84.0,3796.0,30737.0,1116.0,129927.0,33358282.0,15596788.0,High,High
Clarence,NY,7649.32,669682.8500295376,165.0,1342.0,22247.0,574.0,96922.0,40056382.0,11634835.0,High,Normal
Clarendon,PA,373.3809249664172,1153.2728842832469,11.0,101.0,1453.0,48.0,6543.0,2799792.0,785459.0,Normal,Normal
Clarendon,VT,30861.825472050674,131306.17247572404,33.0,407.0,3978.0,31.0,5975.0,4317043.0,717261.0,Normal,Normal
Clarinda,IA,168.94931161184647,825.662667670105,49.0,1946.0,32184.0,1301.0,276817.0,34835034.0,33229854.0,High,High
Clarion,PA,2817.652925190927,6238.230420816744,50.0,1778.0,25688.0,856.0,115690.0,49503297.0,13887760.0,High,Normal
Clark,NJ,7649.32,39969.32,68.0,4542.0,44708.0,2461.0,373391.0,86157629.0,44822839.0,High,Very High
Clark,SD,1502.4517290586111,5960.842793171597,47.0,209.0,2757.0,209.0,43683.0,2984065.0,5243769.0,Normal,Normal
Clarkdale,AZ,3308.502225614578,17457.352731672458,19.0,690.0,11371.0,87.0,15007.0,14603866.0,1801488.0,Normal,Normal
Clarksdale,MS,50732.90446669877,324864.7753462194,112.0,1790.0,30896.0,971.0,223256.0,49026113.0,26800240.0,High,High
Clarkston,ID,4464.3243102511,20344.52501923556,23.0,209.0,4720.0,109.0,14572.0,5821780.0,1749264.0,Normal,Normal
Clarkston,WA,4464.3243102511,20344.52501923556,23.0,209.0,4720.0,109.0,14572.0,5821780.0,1749264.0,Normal,Normal
Clarkstown,NY,7649.32,39969.32,50.0,1822.0,30220.0,779.0,131658.0,54411998.0,15804589.0,High,High
Clarksville,AR,16393.94542411637,78879.45548775003,113.0,3165.0,52081.0,1630.0,282058.0,83102946.0,33859051.0,High,High
Clarksville,KY,7649.32,39969.32,50.0,678.0,9253.0,327.5,57984.5,13496294.5,6960624.5,Normal,Normal
Clarksville,TX,1708.7294973468336,4694.21125584099,40.0,356.0,6690.0,258.0,97332.0,8958578.0,11683953.0,Normal,Normal
Clarksville City,TX,506.8479348355394,2476.988003010315,50.0,1260.0,23656.0,912.0,344146.0,50195327.0,41312184.0,High,High
Claverack,NY,23101.78902550229,114515.12973931775,36.0,99.0,1644.0,42.0,7161.0,2959326.0,859570.0,Normal,Normal
Clawson,MI,43937.5054312452,256457.1602673175,74.0,419.0,6065.0,194.0,33725.0,7916237.0,4048381.0,Normal,Normal
Clay,NY,112286.72520071856,39969.32,151.0,2265.0,37554.0,969.0,163612.0,67618057.0,19640440.0,High,High
Clay,PA,2899.896460173994,14180.198142366567,97.0,715.0,10318.0,344.0,46472.0,19284448.0,5578516.0,Normal,Normal
Clayton,CA,12736.921944336089,119808.69211138265,29.0,170.0,1429.0,147.0,21703.0,1912797.0,2605272.0,Normal,Normal
Clayton,MO,6464.808013144963,51706.55816472765,131.0,3044.0,42754.0,1266.0,201320.0,43677905.0,24166985.0,High,High
Clayton,NJ,62786.317724702385,300804.17894800514,20.0,97.0,951.0,52.0,7943.0,1832705.0,953451.0,Normal,Normal
Clayton,NM,735.0638395590938,5565.522657685242,36.0,527.0,9027.0,80.0,19156.0,11593157.0,2299502.0,Normal,Normal
Clayton,NY,4213.7898142555605,17327.80634727155,44.0,218.0,3623.0,93.0,15782.0,6522591.0,1894561.0,Normal,Normal
Clayton,OH,46852.437319943856,320228.14084840217,59.0,411.0,5894.0,155.0,32273.0,10049294.0,3874195.0,Normal,Normal
Clayton,WI,337.89862322369294,1651.32533534021,5.0,226.0,3019.0,91.0,17987.0,3267714.0,2159204.0,Normal,Normal
Cle Elum,WA,863.4344616492618,6472.972992437884,31.0,155.0,3485.0,80.0,10758.0,4298144.0,1291458.0,Normal,Normal
Clear Lake,IA,6958.176905011827,37945.55337593075,89.0,1704.0,28180.0,1139.0,242374.0,30500669.0,29095214.0,High,High
Clear Lake,WI,168.94931161184647,825.662667670105,20.0,1042.0,13894.0,418.0,82776.0,15038096.0,9936706.0,Normal,Normal
Clear Lake Shores,TX,70.39435414884517,108.88060613466943,14.0,226.0,4243.0,164.0,61723.0,5681137.0,7409450.0,Normal,Normal
Clearbrook,MN,1121.9414900899287,7030.622714569299,7.0,141.0,1919.0,62.0,14724.0,2076681.0,1767465.0,Normal,Normal
Clearfield,PA,2481.633810987616,12120.786360386233,174.0,2210.0,31935.0,1064.0,143824.0,60872794.0,17264964.0,High,High
Clearfield,UT,61056.149376044974,401387.878344641,125.0,678.0,9253.0,2562.0,464136.0,13496294.5,55716130.0,Normal,Very High
